document_number,debit_credit,date,amount,quantity,account_id,product_id,procurement_id,service_id,vendor_id,customer_id,flow_variant,flow_type
78002417,Credit,2020-08-24,226282.08,-1.0,32395,,,,,,main,CashFlow
78002417,Credit,2020-08-24,13995.81,-1.0,12307,,,,,,main,CashFlow
78002417,Credit,2020-08-24,214732.57,-1.0,37097,,,,,,main,CashFlow
78002417,Credit,2020-08-24,311700.53,-1.0,40871,,,,,,main,CashFlow
78002417,Credit,2020-08-24,17488.87,-1.0,45399,,,,,,main,CashFlow
78002417,Debit,2020-08-24,109650.7,-1.0,12071,,,,,,main,CashFlow
78002417,Credit,2020-08-24,58823.21,-1.0,50672,,,,,,main,CashFlow
78002417,Credit,2020-08-24,7447.84,-1.0,26169,,,,,,main,CashFlow
78002417,Debit,2020-08-24,56223.15,-1.0,23454,,,,,,main,CashFlow
78002417,Debit,2020-08-24,123911.1,-1.0,26064,,,,,,main,CashFlow
78002418,Debit,2020-01-15,432606.51,-1.0,41645,,,,,,main,CashFlow
78002418,Debit,2020-01-15,45017.93,-1.0,48685,,,,,,main,CashFlow
78002418,Debit,2020-01-15,11973.64,-1.0,15015,,,,,,main,CashFlow
78002418,Debit,2020-01-15,186479.95,-1.0,41645,,,,,,main,CashFlow
78002418,Credit,2020-01-15,299886.49,-1.0,41493,,,,,,main,CashFlow
78002418,Credit,2020-01-15,55780.49,-1.0,36344,,,,,,main,CashFlow
78002418,Credit,2020-01-15,387742.77,-1.0,41493,,,,,,main,CashFlow
78002418,Debit,2020-01-15,53690.65,-1.0,39126,,,,,,main,CashFlow
78002418,Credit,2020-01-15,82141.64,-1.0,59473,,,,,,main,CashFlow
78002418,Debit,2020-01-15,349259.61,-1.0,12071,,,,,,main,CashFlow
78002418,Debit,2020-01-15,59939.1,-1.0,54859,,,,,,main,CashFlow
78002418,Credit,2020-01-15,79807.19,-1.0,23454,,,,,,main,CashFlow
78002418,Debit,2020-01-15,3016.03,-1.0,26064,,,,,,main,CashFlow
78002418,Credit,2020-01-15,13990.37,-1.0,37097,,,,,,main,CashFlow
78002418,Credit,2020-01-15,117436.81,-1.0,26169,,,,,,main,CashFlow
78002418,Debit,2020-01-15,137810.66,-1.0,15015,,,,,,main,CashFlow
78002418,Debit,2020-01-15,194894.04,-1.0,46012,,,,,,main,CashFlow
78002418,Debit,2020-01-15,119305.65,-1.0,16616,,,,,,main,CashFlow
78002418,Credit,2020-01-15,119711.56,-1.0,31043,,,,,,main,CashFlow
78002419,Debit,2025-07-23,40289.41,-1.0,12307,,,,,,main,CashFlow
78002419,Debit,2025-07-23,92193.23,-1.0,35814,,,,,,main,CashFlow
78002419,Credit,2025-07-23,103017.24,-1.0,48510,,,,,,main,CashFlow
78002419,Debit,2025-07-23,46022.43,-1.0,22231,,,,,,main,CashFlow
78002419,Credit,2025-07-23,1684.99,-1.0,37097,,,,,,main,CashFlow
78002419,Credit,2025-07-23,22381.17,-1.0,54857,,,,,,main,CashFlow
78002419,Debit,2025-07-23,170432.74,-1.0,54859,,,,,,main,CashFlow
78002419,Credit,2025-07-23,231961.22,-1.0,31043,,,,,,main,CashFlow
78002419,Debit,2025-07-23,216817.32,-1.0,15015,,,,,,main,CashFlow
78002419,Credit,2025-07-23,1450.14,-1.0,55167,,,,,,main,CashFlow
78002419,Credit,2025-07-23,11726.41,-1.0,36344,,,,,,main,CashFlow
78002419,Debit,2025-07-23,66735.95,-1.0,12071,,,,,,main,CashFlow
78002419,Debit,2025-07-23,102848.52,-1.0,46012,,,,,,main,CashFlow
78002419,Debit,2025-07-23,102363.47,-1.0,54857,,,,,,main,CashFlow
78002419,Debit,2025-07-23,18099.59,-1.0,12767,,,,,,main,CashFlow
78002419,Debit,2025-07-23,228720.32,-1.0,41493,,,,,,main,CashFlow
78002419,Credit,2025-07-23,30356.76,-1.0,32395,,,,,,main,CashFlow
78002419,Debit,2025-07-23,14953.84,-1.0,41493,,,,,,main,CashFlow
78002419,Debit,2025-07-23,42654.15,-1.0,45399,,,,,,main,CashFlow
78002419,Credit,2025-07-23,11663.51,-1.0,15842,,,,,,main,CashFlow
78002420,Debit,2020-11-30,-168095.11,-1.0,59473,,,,,,main,CashFlow
78002420,Credit,2020-11-30,-22642.26,-1.0,48510,,,,,,main,CashFlow
78002420,Debit,2020-11-30,-45886.68,-1.0,59094,,,,,,main,CashFlow
78002420,Debit,2020-11-30,-98163.68,-1.0,16616,,,,,,main,CashFlow
78002420,Debit,2020-11-30,-117664.57,-1.0,23454,,,,,,main,CashFlow
78002420,Debit,2020-11-30,-61605.06,-1.0,37097,,,,,,main,CashFlow
78002420,Debit,2020-11-30,-103548.8,-1.0,10211,,,,,,main,CashFlow
78002420,Credit,2020-11-30,-156124.66,-1.0,15015,,,,,,main,CashFlow
78002420,Debit,2020-11-30,-45620.04,-1.0,22231,,,,,,main,CashFlow
78002420,Credit,2020-11-30,-9504.62,-1.0,15842,,,,,,main,CashFlow
78002420,Debit,2020-11-30,-10946.86,-1.0,17086,,,,,,main,CashFlow
78002420,Debit,2020-11-30,-13261.95,-1.0,51846,,,,,,main,CashFlow
78002420,Credit,2020-11-30,-101489.75,-1.0,41645,,,,,,main,CashFlow
78002420,Debit,2020-11-30,-26431.18,-1.0,46012,,,,,,main,CashFlow
78002420,Debit,2020-11-30,-39577.93,-1.0,31043,,,,,,main,CashFlow
78002420,Credit,2020-11-30,-79766.67,-1.0,19210,,,,,,main,CashFlow
78002420,Debit,2020-11-30,-117596.2,-1.0,45399,,,,,,main,CashFlow
78002421,Credit,2020-12-13,-10205.33,-1.0,36344,,,,,,main,CashFlow
78002421,Credit,2020-12-13,-1535.36,-1.0,59150,,,,,,main,CashFlow
78002421,Credit,2020-12-13,-2059.55,-1.0,35814,,,,,,main,CashFlow
78002421,Debit,2020-12-13,-870.69,-1.0,41493,,,,,,main,CashFlow
78002421,Debit,2020-12-13,-2555.41,-1.0,59094,,,,,,main,CashFlow
78002421,Debit,2020-12-13,-4675.34,-1.0,39126,,,,,,main,CashFlow
78002421,Debit,2020-12-13,-11818.67,-1.0,55167,,,,,,main,CashFlow
78002421,Debit,2020-12-13,-9127.52,-1.0,12767,,,,,,main,CashFlow
78002421,Credit,2020-12-13,-2673.44,-1.0,41493,,,,,,main,CashFlow
78002421,Debit,2020-12-13,-3724.95,-1.0,54857,,,,,,main,CashFlow
78002422,Credit,2025-11-16,23756.33,-1.0,12307,,,,,,main,CashFlow
78002422,Debit,2025-11-16,79103.92,-1.0,37097,,,,,,main,CashFlow
78002422,Credit,2025-11-16,38424.78,-1.0,32395,,,,,,main,CashFlow
78002422,Credit,2025-11-16,17012.45,-1.0,56495,,,,,,main,CashFlow
78002422,Debit,2025-11-16,22613.13,-1.0,12773,,,,,,main,CashFlow
78002422,Debit,2025-11-16,8887.05,-1.0,54857,,,,,,main,CashFlow
78002422,Credit,2025-11-16,44528.93,-1.0,16272,,,,,,main,CashFlow
78002422,Debit,2025-11-16,15495.2,-1.0,12307,,,,,,main,CashFlow
78002422,Debit,2025-11-16,72484.11,-1.0,52432,,,,,,main,CashFlow
78002422,Debit,2025-11-16,68568.0,-1.0,16272,,,,,,main,CashFlow
78002422,Debit,2025-11-16,36213.31,-1.0,48510,,,,,,main,CashFlow
78002422,Credit,2025-11-16,16960.47,-1.0,15015,,,,,,main,CashFlow
78002422,Credit,2025-11-16,7555.25,-1.0,54857,,,,,,main,CashFlow
78002423,Debit,2020-01-30,-153501.22,-1.0,54857,,,,,,main,CashFlow
78002423,Credit,2020-01-30,-269870.51,-1.0,54859,,,,,,main,CashFlow
78002423,Credit,2020-01-30,-45694.17,-1.0,31043,,,,,,main,CashFlow
78002423,Debit,2020-01-30,-182262.49,-1.0,51846,,,,,,main,CashFlow
78002423,Credit,2020-01-30,-94856.25,-1.0,23454,,,,,,main,CashFlow
78002424,Credit,2022-11-08,470736.5,-1.0,40871,,,,,,main,CashFlow
78002424,Debit,2022-11-08,597303.27,-1.0,15015,,,,,,main,CashFlow
78002424,Credit,2022-11-08,73187.89,-1.0,16629,,,,,,main,CashFlow
78002424,Debit,2022-11-08,243994.59,-1.0,17086,,,,,,main,CashFlow
78002424,Credit,2022-11-08,159409.08,-1.0,46012,,,,,,main,CashFlow
78002424,Debit,2022-11-08,238107.77,-1.0,51846,,,,,,main,CashFlow
78002424,Debit,2022-11-08,83353.09,-1.0,12307,,,,,,main,CashFlow
78002424,Credit,2022-11-08,91424.95,-1.0,26064,,,,,,main,CashFlow
78002424,Credit,2022-11-08,187848.44,-1.0,31043,,,,,,main,CashFlow
78002424,Debit,2022-11-08,313870.09,-1.0,46012,,,,,,main,CashFlow
78002424,Credit,2022-11-08,175962.26,-1.0,10211,,,,,,main,CashFlow
78002424,Debit,2022-11-08,11243.56,-1.0,32395,,,,,,main,CashFlow
78002424,Credit,2022-11-08,843382.28,-1.0,48510,,,,,,main,CashFlow
78002424,Debit,2022-11-08,36958.05,-1.0,10211,,,,,,main,CashFlow
78002425,Debit,2021-06-27,-204403.71,-1.0,12307,,,,,,main,CashFlow
78002425,Debit,2021-06-27,-63976.69,-1.0,26064,,,,,,main,CashFlow
78002425,Credit,2021-06-27,-100876.09,-1.0,15015,,,,,,main,CashFlow
78002425,Credit,2021-06-27,-553587.42,-1.0,16616,,,,,,main,CashFlow
78002425,Debit,2021-06-27,-84925.38,-1.0,26064,,,,,,main,CashFlow
78002425,Credit,2021-06-27,-57233.44,-1.0,40871,,,,,,main,CashFlow
78002425,Debit,2021-06-27,-100542.51,-1.0,41645,,,,,,main,CashFlow
78002426,Credit,2021-09-15,-23677.9,-1.0,15842,,,,,,variant,CashFlow
78002426,Debit,2021-09-15,-16375.21,-1.0,52432,,,,,,variant,CashFlow
78002426,Credit,2021-09-15,-47835.05,-1.0,15842,,,,,,variant,CashFlow
78002426,Debit,2021-09-15,-228152.41,-1.0,16616,,,,,,variant,CashFlow
78002426,Credit,2021-09-15,-52005.52,-1.0,15842,,,,,,variant,CashFlow
78002426,Credit,2021-09-15,-86848.63,-1.0,15842,,,,,,variant,CashFlow
78002426,Credit,2021-09-15,-11280.28,-1.0,15842,,,,,,variant,CashFlow
78002427,Credit,2023-05-20,-2008115.49,-1.0,12071,,,,,,variant,CashFlow
78002427,Debit,2023-05-20,-1110685.2,-1.0,46012,,,,,,variant,CashFlow
78002427,Debit,2023-05-20,-2600399.4,-1.0,48510,,,,,,variant,CashFlow
78002427,Credit,2023-05-20,-6474887.42,-1.0,12071,,,,,,variant,CashFlow
78002427,Debit,2023-05-20,-215612.17,-1.0,16629,,,,,,variant,CashFlow
78002427,Credit,2023-05-20,-3719536.89,-1.0,12071,,,,,,variant,CashFlow
78002427,Debit,2023-05-20,-1982223.06,-1.0,59094,,,,,,variant,CashFlow
78002427,Credit,2023-05-20,-1036605.2,-1.0,12071,,,,,,variant,CashFlow
78002427,Debit,2023-05-20,-600295.89,-1.0,45399,,,,,,variant,CashFlow
78002427,Debit,2023-05-20,-153497.13,-1.0,46012,,,,,,variant,CashFlow
78002427,Debit,2023-05-20,-4239006.39,-1.0,26064,,,,,,variant,CashFlow
78002427,Credit,2023-05-20,-74445.9,-1.0,12071,,,,,,variant,CashFlow
78002427,Credit,2023-05-20,-3565503.03,-1.0,12071,,,,,,variant,CashFlow
78002427,Debit,2023-05-20,-139629.17,-1.0,54859,,,,,,variant,CashFlow
78002427,Debit,2023-05-20,-81557.66,-1.0,50672,,,,,,variant,CashFlow
78002428,Credit,2022-06-12,-233955.24,-1.0,22231,,,,,,main,CashFlow
78002428,Debit,2022-06-12,-117777.67,-1.0,31043,,,,,,main,CashFlow
78002428,Credit,2022-06-12,-154921.26,-1.0,41493,,,,,,main,CashFlow
78002428,Credit,2022-06-12,-51363.91,-1.0,12767,,,,,,main,CashFlow
78002428,Debit,2022-06-12,-355153.62,-1.0,59473,,,,,,main,CashFlow
78002428,Credit,2022-06-12,-49610.37,-1.0,16616,,,,,,main,CashFlow
78002428,Credit,2022-06-12,-58837.51,-1.0,59473,,,,,,main,CashFlow
78002428,Debit,2022-06-12,-381691.48,-1.0,55167,,,,,,main,CashFlow
78002428,Debit,2022-06-12,-417168.01,-1.0,41645,,,,,,main,CashFlow
78002428,Debit,2022-06-12,-115978.67,-1.0,26169,,,,,,main,CashFlow
78002428,Credit,2022-06-12,-197384.97,-1.0,22231,,,,,,main,CashFlow
78002428,Debit,2022-06-12,-205427.53,-1.0,19210,,,,,,main,CashFlow
78002428,Credit,2022-06-12,-104816.95,-1.0,16272,,,,,,main,CashFlow
78002429,Credit,2023-03-06,-1915137.38,-1.0,16272,,,,,,main,CashFlow
78002429,Credit,2023-03-06,-627262.11,-1.0,22231,,,,,,main,CashFlow
78002429,Credit,2023-03-06,-148922.79,-1.0,17086,,,,,,main,CashFlow
78002429,Debit,2023-03-06,-74689.33,-1.0,36344,,,,,,main,CashFlow
78002429,Credit,2023-03-06,-3283594.93,-1.0,16616,,,,,,main,CashFlow
78002429,Credit,2023-03-06,-633310.53,-1.0,23454,,,,,,main,CashFlow
78002429,Debit,2023-03-06,-1713756.69,-1.0,23454,,,,,,main,CashFlow
78002429,Credit,2023-03-06,-1791872.81,-1.0,54857,,,,,,main,CashFlow
78002429,Debit,2023-03-06,-313652.71,-1.0,36344,,,,,,main,CashFlow
78002429,Debit,2023-03-06,-347316.42,-1.0,35814,,,,,,main,CashFlow
78002429,Debit,2023-03-06,-1708662.19,-1.0,46012,,,,,,main,CashFlow
78002429,Credit,2023-03-06,-427145.84,-1.0,32395,,,,,,main,CashFlow
78002429,Credit,2023-03-06,-876118.25,-1.0,41645,,,,,,main,CashFlow
78002429,Credit,2023-03-06,-197803.95,-1.0,26169,,,,,,main,CashFlow
78002429,Debit,2023-03-06,-63509.73,-1.0,48510,,,,,,main,CashFlow
78002429,Debit,2023-03-06,-1162200.98,-1.0,48685,,,,,,main,CashFlow
78002429,Debit,2023-03-06,-544689.37,-1.0,51846,,,,,,main,CashFlow
78002430,Debit,2025-02-21,-121762.75,-1.0,59094,,,,,,main,CashFlow
78002430,Debit,2025-02-21,-501566.7,-1.0,40871,,,,,,main,CashFlow
78002430,Debit,2025-02-21,-303407.11,-1.0,54857,,,,,,main,CashFlow
78002430,Credit,2025-02-21,-112671.66,-1.0,35814,,,,,,main,CashFlow
78002430,Debit,2025-02-21,-569043.06,-1.0,59473,,,,,,main,CashFlow
78002430,Credit,2025-02-21,-341561.78,-1.0,26064,,,,,,main,CashFlow
78002431,Debit,2023-01-12,262302.9,-1.0,36344,,,,,,variant,CashFlow
78002431,Debit,2023-01-12,440476.58,-1.0,10721,,,,,,variant,CashFlow
78002431,Debit,2023-01-12,135198.94,-1.0,23454,,,,,,variant,CashFlow
78002431,Credit,2023-01-12,2330.7,-1.0,12071,,,,,,variant,CashFlow
78002431,Debit,2023-01-12,1134869.47,-1.0,19210,,,,,,variant,CashFlow
78002431,Debit,2023-01-12,35875.89,-1.0,16272,,,,,,variant,CashFlow
78002431,Credit,2023-01-12,161373.01,-1.0,12071,,,,,,variant,CashFlow
78002431,Debit,2023-01-12,830273.12,-1.0,41493,,,,,,variant,CashFlow
78002431,Debit,2023-01-12,527766.69,-1.0,32395,,,,,,variant,CashFlow
78002431,Debit,2023-01-12,79816.07,-1.0,26064,,,,,,variant,CashFlow
78002431,Credit,2023-01-12,673938.87,-1.0,12071,,,,,,variant,CashFlow
78002431,Debit,2023-01-12,73187.68,-1.0,54859,,,,,,variant,CashFlow
78002431,Credit,2023-01-12,74329.65,-1.0,12071,,,,,,variant,CashFlow
78002431,Debit,2023-01-12,724681.49,-1.0,41493,,,,,,variant,CashFlow
78002431,Debit,2023-01-12,423999.57,-1.0,26064,,,,,,variant,CashFlow
78002431,Credit,2023-01-12,138136.58,-1.0,12071,,,,,,variant,CashFlow
78002431,Credit,2023-01-12,27059.98,-1.0,12071,,,,,,variant,CashFlow
78002431,Credit,2023-01-12,115400.15,-1.0,12071,,,,,,variant,CashFlow
78002432,Debit,2025-07-20,22779.35,-1.0,12071,,,,,,main,CashFlow
78002432,Debit,2025-07-20,28298.32,-1.0,48510,,,,,,main,CashFlow
78002432,Debit,2025-07-20,41357.55,-1.0,56495,,,,,,main,CashFlow
78002432,Credit,2025-07-20,15866.81,-1.0,15842,,,,,,main,CashFlow
78002432,Credit,2025-07-20,74361.52,-1.0,54859,,,,,,main,CashFlow
78002432,Debit,2025-07-20,51109.07,-1.0,12307,,,,,,main,CashFlow
78002433,Credit,2020-09-28,5275.81,-1.0,35814,,,,,,main,CashFlow
78002433,Credit,2020-09-28,4681.36,-1.0,41645,,,,,,main,CashFlow
78002433,Debit,2020-09-28,1756.8,-1.0,16616,,,,,,main,CashFlow
78002433,Debit,2020-09-28,2224.71,-1.0,12071,,,,,,main,CashFlow
78002433,Credit,2020-09-28,8897.76,-1.0,10211,,,,,,main,CashFlow
78002433,Credit,2020-09-28,24611.84,-1.0,35814,,,,,,main,CashFlow
78002433,Debit,2020-09-28,31043.7,-1.0,55167,,,,,,main,CashFlow
78002433,Debit,2020-09-28,35281.68,-1.0,15015,,,,,,main,CashFlow
78002433,Debit,2020-09-28,4573.66,-1.0,16272,,,,,,main,CashFlow
78002433,Credit,2020-09-28,4968.76,-1.0,19210,,,,,,main,CashFlow
78002433,Debit,2020-09-28,2312.24,-1.0,36344,,,,,,main,CashFlow
78002433,Debit,2020-09-28,6906.3,-1.0,52432,,,,,,main,CashFlow
78002433,Credit,2020-09-28,8756.62,-1.0,51846,,,,,,main,CashFlow
78002433,Debit,2020-09-28,14413.79,-1.0,48510,,,,,,main,CashFlow
78002433,Credit,2020-09-28,31701.58,-1.0,41645,,,,,,main,CashFlow
78002433,Debit,2020-09-28,8293.57,-1.0,36344,,,,,,main,CashFlow
78002433,Debit,2020-09-28,19426.3,-1.0,54857,,,,,,main,CashFlow
78002433,Credit,2020-09-28,8355.31,-1.0,12307,,,,,,main,CashFlow
78002434,Debit,2020-07-24,-371319.46,-1.0,46012,,,,,,main,CashFlow
78002434,Credit,2020-07-24,-264.61,-1.0,55167,,,,,,main,CashFlow
78002434,Debit,2020-07-24,-31681.37,-1.0,56495,,,,,,main,CashFlow
78002434,Credit,2020-07-24,-78358.24,-1.0,16629,,,,,,main,CashFlow
78002434,Debit,2020-07-24,-215753.76,-1.0,12773,,,,,,main,CashFlow
78002434,Debit,2020-07-24,-395911.49,-1.0,10211,,,,,,main,CashFlow
78002434,Credit,2020-07-24,-780158.54,-1.0,10211,,,,,,main,CashFlow
78002434,Credit,2020-07-24,-927866.41,-1.0,59094,,,,,,main,CashFlow
78002435,Debit,2023-01-17,73.22,-1.0,10721,,,,,,main,CashFlow
78002435,Credit,2023-01-17,738.8,-1.0,39126,,,,,,main,CashFlow
78002435,Debit,2023-01-17,269.65,-1.0,48510,,,,,,main,CashFlow
78002435,Credit,2023-01-17,156.49,-1.0,40871,,,,,,main,CashFlow
78002435,Credit,2023-01-17,513.3,-1.0,56495,,,,,,main,CashFlow
78002435,Credit,2023-01-17,4.59,-1.0,52432,,,,,,main,CashFlow
78002435,Debit,2023-01-17,226.46,-1.0,15015,,,,,,main,CashFlow
78002435,Debit,2023-01-17,493.06,-1.0,55167,,,,,,main,CashFlow
78002435,Debit,2023-01-17,587.37,-1.0,37097,,,,,,main,CashFlow
78002435,Credit,2023-01-17,36.54,-1.0,17086,,,,,,main,CashFlow
78002435,Debit,2023-01-17,1713.96,-1.0,41493,,,,,,main,CashFlow
78002435,Debit,2023-01-17,708.14,-1.0,50672,,,,,,main,CashFlow
78002435,Debit,2023-01-17,820.39,-1.0,10721,,,,,,main,CashFlow
78002436,Credit,2023-02-25,-101270.81,-1.0,10211,,,,,,main,CashFlow
78002436,Credit,2023-02-25,-9694.09,-1.0,23454,,,,,,main,CashFlow
78002436,Debit,2023-02-25,-54400.68,-1.0,15015,,,,,,main,CashFlow
78002436,Credit,2023-02-25,-94233.88,-1.0,10721,,,,,,main,CashFlow
78002436,Credit,2023-02-25,-101361.43,-1.0,16616,,,,,,main,CashFlow
78002436,Debit,2023-02-25,-34630.37,-1.0,35814,,,,,,main,CashFlow
78002436,Debit,2023-02-25,-8567.99,-1.0,55167,,,,,,main,CashFlow
78002436,Debit,2023-02-25,-63702.24,-1.0,39126,,,,,,main,CashFlow
78002436,Credit,2023-02-25,-152454.26,-1.0,19210,,,,,,main,CashFlow
78002436,Debit,2023-02-25,-67086.66,-1.0,59094,,,,,,main,CashFlow
78002437,Debit,2025-05-21,-6612.52,-1.0,55167,,,,,,variant,CashFlow
78002437,Credit,2025-05-21,-23416.67,-1.0,12071,,,,,,variant,CashFlow
78002437,Credit,2025-05-21,-3246.44,-1.0,12071,,,,,,variant,CashFlow
78002437,Debit,2025-05-21,-59308.83,-1.0,51846,,,,,,variant,CashFlow
78002437,Debit,2025-05-21,-55717.45,-1.0,32395,,,,,,variant,CashFlow
78002437,Debit,2025-05-21,-64891.26,-1.0,52432,,,,,,variant,CashFlow
78002437,Credit,2025-05-21,-10267.68,-1.0,12071,,,,,,variant,CashFlow
78002438,Debit,2022-10-01,216255.2,-1.0,17086,,,,,,main,CashFlow
78002438,Credit,2022-10-01,182249.51,-1.0,12773,,,,,,main,CashFlow
78002438,Debit,2022-10-01,76487.84,-1.0,22231,,,,,,main,CashFlow
78002438,Debit,2022-10-01,169205.18,-1.0,40871,,,,,,main,CashFlow
78002438,Credit,2022-10-01,308521.62,-1.0,52432,,,,,,main,CashFlow
78002439,Debit,2020-07-31,-349087.41,-1.0,35814,,,,,,main,CashFlow
78002439,Credit,2020-07-31,-3559333.79,-1.0,15015,,,,,,main,CashFlow
78002439,Debit,2020-07-31,-3470091.76,-1.0,45399,,,,,,main,CashFlow
78002439,Debit,2020-07-31,-157661.71,-1.0,17086,,,,,,main,CashFlow
78002439,Credit,2020-07-31,-1806307.05,-1.0,56495,,,,,,main,CashFlow
78002440,Debit,2024-09-04,-686191.89,-1.0,54859,,,,,,main,CashFlow
78002440,Credit,2024-09-04,-1040001.89,-1.0,52432,,,,,,main,CashFlow
78002440,Credit,2024-09-04,-410990.74,-1.0,41493,,,,,,main,CashFlow
78002440,Credit,2024-09-04,-1048360.23,-1.0,10211,,,,,,main,CashFlow
78002440,Debit,2024-09-04,-469793.4,-1.0,39126,,,,,,main,CashFlow
78002440,Debit,2024-09-04,-679513.46,-1.0,22231,,,,,,main,CashFlow
78002440,Debit,2024-09-04,-313220.12,-1.0,54857,,,,,,main,CashFlow
78002441,Debit,2020-02-06,-133944.1,-1.0,15842,,,,,,main,CashFlow
78002441,Credit,2020-02-06,-473273.06,-1.0,16629,,,,,,main,CashFlow
78002441,Debit,2020-02-06,-544471.34,-1.0,23454,,,,,,main,CashFlow
78002441,Debit,2020-02-06,-215421.15,-1.0,10721,,,,,,main,CashFlow
78002441,Debit,2020-02-06,-460941.91,-1.0,19210,,,,,,main,CashFlow
78002441,Credit,2020-02-06,-94510.42,-1.0,41645,,,,,,main,CashFlow
78002441,Credit,2020-02-06,-175946.99,-1.0,26169,,,,,,main,CashFlow
78002441,Debit,2020-02-06,-796670.73,-1.0,35814,,,,,,main,CashFlow
78002441,Credit,2020-02-06,-127587.93,-1.0,50672,,,,,,main,CashFlow
78002441,Credit,2020-02-06,-844132.24,-1.0,52432,,,,,,main,CashFlow
78002441,Credit,2020-02-06,-26545.11,-1.0,39126,,,,,,main,CashFlow
78002441,Credit,2020-02-06,-288030.03,-1.0,12071,,,,,,main,CashFlow
78002441,Credit,2020-02-06,-97987.73,-1.0,15842,,,,,,main,CashFlow
78002441,Debit,2020-02-06,-235464.94,-1.0,40871,,,,,,main,CashFlow
78002441,Credit,2020-02-06,-317347.86,-1.0,48510,,,,,,main,CashFlow
78002441,Debit,2020-02-06,-57473.84,-1.0,16616,,,,,,main,CashFlow
78002442,Debit,2023-05-05,-52310.98,-1.0,15842,,,,,,main,CashFlow
78002442,Credit,2023-05-05,-2707.25,-1.0,12773,,,,,,main,CashFlow
78002442,Debit,2023-05-05,-157.5,-1.0,41493,,,,,,main,CashFlow
78002442,Debit,2023-05-05,-20038.76,-1.0,15842,,,,,,main,CashFlow
78002442,Debit,2023-05-05,-461.01,-1.0,54859,,,,,,main,CashFlow
78002442,Credit,2023-05-05,-3608.16,-1.0,17086,,,,,,main,CashFlow
78002442,Debit,2023-05-05,-1792.4,-1.0,16629,,,,,,main,CashFlow
78002442,Debit,2023-05-05,-4341.45,-1.0,45399,,,,,,main,CashFlow
78002442,Credit,2023-05-05,-13489.63,-1.0,19210,,,,,,main,CashFlow
78002442,Debit,2023-05-05,-7558.35,-1.0,36344,,,,,,main,CashFlow
78002443,Debit,2020-03-22,213613.57,-1.0,46012,,,,,,main,CashFlow
78002443,Credit,2020-03-22,2052942.46,-1.0,50672,,,,,,main,CashFlow
78002443,Debit,2020-03-22,385003.87,-1.0,55167,,,,,,main,CashFlow
78002443,Debit,2020-03-22,267098.9,-1.0,32395,,,,,,main,CashFlow
78002443,Debit,2020-03-22,118271.74,-1.0,17086,,,,,,main,CashFlow
78002443,Debit,2020-03-22,116446.66,-1.0,26064,,,,,,main,CashFlow
78002443,Debit,2020-03-22,344588.76,-1.0,50672,,,,,,main,CashFlow
78002443,Debit,2020-03-22,1035602.6,-1.0,36344,,,,,,main,CashFlow
78002443,Debit,2020-03-22,1689866.12,-1.0,40871,,,,,,main,CashFlow
78002443,Credit,2020-03-22,849165.1,-1.0,59094,,,,,,main,CashFlow
78002443,Debit,2020-03-22,302453.14,-1.0,26064,,,,,,main,CashFlow
78002443,Credit,2020-03-22,109718.82,-1.0,54859,,,,,,main,CashFlow
78002443,Credit,2020-03-22,1779770.28,-1.0,41493,,,,,,main,CashFlow
78002443,Debit,2020-03-22,1470861.44,-1.0,50672,,,,,,main,CashFlow
78002443,Debit,2020-03-22,82506.25,-1.0,12307,,,,,,main,CashFlow
78002443,Debit,2020-03-22,1418811.49,-1.0,40871,,,,,,main,CashFlow
78002443,Credit,2020-03-22,634979.78,-1.0,10211,,,,,,main,CashFlow
78002443,Credit,2020-03-22,391022.37,-1.0,51846,,,,,,main,CashFlow
78002443,Credit,2020-03-22,270518.75,-1.0,50672,,,,,,main,CashFlow
78002443,Credit,2020-03-22,7102.91,-1.0,48510,,,,,,main,CashFlow
78002444,Credit,2022-08-26,-13372.27,-1.0,41493,,,,,,main,CashFlow
78002444,Credit,2022-08-26,-843.26,-1.0,12773,,,,,,main,CashFlow
78002444,Credit,2022-08-26,-14769.99,-1.0,55167,,,,,,main,CashFlow
78002444,Debit,2022-08-26,-7821.42,-1.0,59473,,,,,,main,CashFlow
78002444,Credit,2022-08-26,-3193.06,-1.0,32395,,,,,,main,CashFlow
78002445,Credit,2025-05-09,-256580.7,-1.0,15015,,,,,,main,CashFlow
78002445,Credit,2025-05-09,-822328.2,-1.0,46012,,,,,,main,CashFlow
78002445,Debit,2025-05-09,-51980.11,-1.0,59473,,,,,,main,CashFlow
78002445,Credit,2025-05-09,-297065.13,-1.0,10721,,,,,,main,CashFlow
78002445,Debit,2025-05-09,-913865.75,-1.0,26064,,,,,,main,CashFlow
78002445,Credit,2025-05-09,-73191.84,-1.0,15015,,,,,,main,CashFlow
78002445,Credit,2025-05-09,-136266.21,-1.0,32395,,,,,,main,CashFlow
78002445,Credit,2025-05-09,-856467.78,-1.0,15842,,,,,,main,CashFlow
78002445,Debit,2025-05-09,-584423.87,-1.0,59094,,,,,,main,CashFlow
78002445,Credit,2025-05-09,-411316.3,-1.0,41493,,,,,,main,CashFlow
78002445,Debit,2025-05-09,-185434.99,-1.0,17086,,,,,,main,CashFlow
78002445,Debit,2025-05-09,-20157.58,-1.0,15842,,,,,,main,CashFlow
78002445,Credit,2025-05-09,-712539.96,-1.0,22231,,,,,,main,CashFlow
