document_number,date,currency,amount,quantity,type,account_id,account_name,product_id,procurement_id,service_id,vendor_name
78002474,2022-07-22,EUR,-144552.83,3613.0,Credit,49148,COGS - Materials,,Canteen crockery (plate),,SupplyWorks Depot
78001096,2020-07-01,DKK,-28157.27,703.0,Credit,49148,COGS - Materials,,Canteen crockery (plate),,SupplyWorks Depot
78001562,2024-09-01,EUR,-39512.72,987.0,Credit,49148,COGS - Materials,,Canteen crockery (plate),,SupplyWorks Depot
78001313,2023-02-20,DKK,-23354.0,583.0,Credit,49148,COGS - Materials,,Canteen crockery (plate),,SupplyWorks Depot
78002569,2021-01-15,DKK,-1.56,0.0,Credit,49148,COGS - Materials,,Canteen crockery (plate),,SupplyWorks Depot
78001954,2022-04-04,EUR,-29387.21,734.0,Credit,49148,COGS - Materials,,Canteen crockery (plate),,SupplyWorks Depot
78001020,2024-03-18,EUR,-22741.69,568.0,Credit,49148,COGS - Materials,,Canteen crockery (plate),,SupplyWorks Depot
78002719,2024-06-25,EUR,-13871.97,346.0,Credit,49148,COGS - Materials,,Canteen crockery (plate),,SupplyWorks Depot
78001804,2020-07-10,DKK,-2015.53,50.0,Credit,49148,COGS - Materials,,Canteen crockery (plate),,SupplyWorks Depot
78001575,2021-06-08,DKK,-91615.81,2290.0,Credit,49148,COGS - Materials,,Canteen crockery (plate),,SupplyWorks Depot
78002520,2022-12-29,DKK,-85274.9,2131.0,Credit,49148,COGS - Materials,,Canteen crockery (plate),,SupplyWorks Depot
78001402,2020-04-14,EUR,-37713.28,942.0,Credit,49148,COGS - Materials,,Canteen crockery (plate),,SupplyWorks Depot
78002147,2024-10-05,EUR,-1920.82,48.0,Credit,49148,COGS - Materials,,Canteen crockery (plate),,SupplyWorks Depot
78001612,2024-08-03,DKK,-1544.53,38.0,Credit,49148,COGS - Materials,,Canteen crockery (plate),,SupplyWorks Depot
78002142,2022-03-31,DKK,-10769.86,269.0,Credit,49148,COGS - Materials,,Canteen crockery (plate),,SupplyWorks Depot
78002876,2020-02-05,DKK,-4481.17,112.0,Credit,49148,COGS - Materials,,Canteen crockery (plate),,SupplyWorks Depot
78002613,2022-11-14,DKK,-463.74,11.0,Credit,49148,COGS - Materials,,Canteen crockery (plate),,SupplyWorks Depot
78001969,2025-02-15,EUR,-50035.98,1250.0,Credit,49148,COGS - Materials,,Canteen crockery (plate),,SupplyWorks Depot
78001692,2022-11-26,EUR,-8245.98,206.0,Credit,49148,COGS - Materials,,Canteen crockery (plate),,SupplyWorks Depot
78002734,2022-11-08,DKK,-52916.18,1322.0,Credit,49148,COGS - Materials,,Canteen crockery (plate),,SupplyWorks Depot
78002500,2025-09-13,DKK,-3649.44,91.0,Credit,49148,COGS - Materials,,Canteen crockery (plate),,SupplyWorks Depot
78001958,2023-12-12,EUR,-1590937.6,45455.0,Credit,59459,IT & Telecom Expenses,,,Enterprise IT Outsourcing Contract,Agilis IT Solutions
78001871,2025-01-19,EUR,-67645.16,1932.0,Credit,59459,IT & Telecom Expenses,,,Enterprise IT Outsourcing Contract,Agilis IT Solutions
78002725,2024-03-21,EUR,-2492631.35,71218.0,Credit,59459,IT & Telecom Expenses,,,Enterprise IT Outsourcing Contract,Agilis IT Solutions
78001839,2021-04-11,EUR,-2734078.73,78116.0,Credit,59459,IT & Telecom Expenses,,,Enterprise IT Outsourcing Contract,Agilis IT Solutions
78001102,2020-07-17,DKK,-2188546.82,62529.0,Credit,59459,IT & Telecom Expenses,,,Enterprise IT Outsourcing Contract,Agilis IT Solutions
78001332,2024-05-10,EUR,-15722169.49,449204.0,Credit,59459,IT & Telecom Expenses,,,Enterprise IT Outsourcing Contract,Agilis IT Solutions
78002901,2023-05-19,DKK,-358342.81,10238.0,Credit,59459,IT & Telecom Expenses,,,Enterprise IT Outsourcing Contract,Agilis IT Solutions
78002810,2020-08-28,DKK,-935102.1,26717.0,Credit,59459,IT & Telecom Expenses,,,Enterprise IT Outsourcing Contract,Agilis IT Solutions
78002482,2023-04-08,DKK,-237516.98,6786.0,Credit,59459,IT & Telecom Expenses,,,Enterprise IT Outsourcing Contract,Agilis IT Solutions
78002153,2025-02-25,DKK,-6897067.39,197059.0,Credit,59459,IT & Telecom Expenses,,,Enterprise IT Outsourcing Contract,Agilis IT Solutions
78001752,2020-10-20,EUR,-35581.42,1016.0,Credit,59459,IT & Telecom Expenses,,,Enterprise IT Outsourcing Contract,Agilis IT Solutions
78001133,2022-07-10,EUR,-2290491.33,65442.0,Credit,59459,IT & Telecom Expenses,,,Enterprise IT Outsourcing Contract,Agilis IT Solutions
78002180,2024-10-28,EUR,-44.73,1.0,Credit,59459,IT & Telecom Expenses,,,Enterprise IT Outsourcing Contract,Agilis IT Solutions
78001424,2023-08-31,EUR,-10556263.05,301607.0,Credit,59459,IT & Telecom Expenses,,,Enterprise IT Outsourcing Contract,Agilis IT Solutions
78002458,2021-04-12,EUR,-3066517.84,87614.0,Credit,59459,IT & Telecom Expenses,,,Enterprise IT Outsourcing Contract,Agilis IT Solutions
78002412,2022-01-27,DKK,-41022.26,1172.0,Credit,59459,IT & Telecom Expenses,,,Enterprise IT Outsourcing Contract,Agilis IT Solutions
78001936,2023-01-18,DKK,-262876.94,7510.0,Credit,59459,IT & Telecom Expenses,,,Enterprise IT Outsourcing Contract,Agilis IT Solutions
78002341,2024-03-21,DKK,-4751718.74,135763.0,Credit,59459,IT & Telecom Expenses,,,Enterprise IT Outsourcing Contract,Agilis IT Solutions
78002693,2022-06-26,EUR,-1076563.0,30758.0,Credit,59459,IT & Telecom Expenses,,,Enterprise IT Outsourcing Contract,Agilis IT Solutions
78001504,2024-06-20,DKK,-169270.17,4836.0,Credit,59459,IT & Telecom Expenses,,,Enterprise IT Outsourcing Contract,Agilis IT Solutions
78001870,2022-08-14,DKK,-141894.65,4054.0,Credit,59459,IT & Telecom Expenses,,,Enterprise IT Outsourcing Contract,Agilis IT Solutions
78001189,2025-10-28,EUR,-883242.38,25235.0,Credit,59459,IT & Telecom Expenses,,,Enterprise IT Outsourcing Contract,Agilis IT Solutions
78001611,2025-12-25,EUR,-386033.18,11029.0,Credit,59459,IT & Telecom Expenses,,,Enterprise IT Outsourcing Contract,Agilis IT Solutions
78002434,2024-03-11,EUR,-115289.75,3293.0,Credit,59459,IT & Telecom Expenses,,,Enterprise IT Outsourcing Contract,Agilis IT Solutions
78002969,2021-07-05,DKK,-0.83,0.0,Credit,59459,IT & Telecom Expenses,,,Enterprise IT Outsourcing Contract,Agilis IT Solutions
78001051,2025-10-22,EUR,-9491631.38,271189.0,Credit,59459,IT & Telecom Expenses,,,Enterprise IT Outsourcing Contract,Agilis IT Solutions
78002584,2025-09-28,DKK,-168713.03,4820.0,Credit,59459,IT & Telecom Expenses,,,Enterprise IT Outsourcing Contract,Agilis IT Solutions
78002469,2021-01-22,DKK,-2958249.29,84521.0,Credit,59459,IT & Telecom Expenses,,,Enterprise IT Outsourcing Contract,Agilis IT Solutions
78001611,2020-10-25,EUR,-499784.67,14279.0,Credit,59459,IT & Telecom Expenses,,,Enterprise IT Outsourcing Contract,Agilis IT Solutions
78002467,2020-12-04,EUR,-14404772.94,411564.0,Credit,59459,IT & Telecom Expenses,,,Enterprise IT Outsourcing Contract,Agilis IT Solutions
78002405,2021-04-18,EUR,-868705.66,31025.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Facility Management Retainer,MaintainPlus
78002786,2021-09-07,DKK,-849839.59,30351.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Facility Management Retainer,MaintainPlus
78001373,2022-08-19,DKK,-102076.45,3645.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Facility Management Retainer,MaintainPlus
78002999,2022-03-02,EUR,-819267.41,29259.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Facility Management Retainer,MaintainPlus
78002589,2023-04-08,EUR,-2172571.98,77591.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Facility Management Retainer,MaintainPlus
78001374,2020-01-13,EUR,-1305277.52,46617.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Facility Management Retainer,MaintainPlus
78001388,2021-03-24,EUR,-1225375.92,43763.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Facility Management Retainer,MaintainPlus
78002672,2024-08-24,EUR,-77110.82,2753.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Facility Management Retainer,MaintainPlus
78001673,2025-06-05,DKK,-920539.06,32876.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Facility Management Retainer,MaintainPlus
78002889,2023-03-01,EUR,-1466537.01,52376.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Facility Management Retainer,MaintainPlus
78001803,2025-04-04,DKK,-3899497.09,139267.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Facility Management Retainer,MaintainPlus
78002502,2025-03-13,EUR,-658149.44,23505.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Facility Management Retainer,MaintainPlus
78001403,2023-06-28,EUR,-3874619.49,138379.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Facility Management Retainer,MaintainPlus
78001592,2023-10-25,EUR,-1896953.41,67748.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Facility Management Retainer,MaintainPlus
78002491,2022-02-11,EUR,-683401.79,24407.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Facility Management Retainer,MaintainPlus
78001731,2024-06-03,DKK,-18698.32,667.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Facility Management Retainer,MaintainPlus
78002620,2022-06-06,DKK,-3310172.98,118220.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Facility Management Retainer,MaintainPlus
78001504,2020-09-16,EUR,-120793.14,4314.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Facility Management Retainer,MaintainPlus
78001082,2024-02-21,DKK,-1961550.3,70055.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Facility Management Retainer,MaintainPlus
78001318,2021-10-04,EUR,-978193.49,34935.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Facility Management Retainer,MaintainPlus
78002090,2025-10-29,DKK,-8261738.51,295062.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Facility Management Retainer,MaintainPlus
78001413,2022-12-18,DKK,-834269.9,29795.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Facility Management Retainer,MaintainPlus
78001452,2023-06-16,DKK,-642096.65,22932.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Facility Management Retainer,MaintainPlus
78001745,2025-12-16,EUR,-341821.6,12207.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Facility Management Retainer,MaintainPlus
78001197,2021-02-15,EUR,-5400973.11,192891.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Facility Management Retainer,MaintainPlus
78001258,2021-09-06,DKK,-2149857.19,76780.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Facility Management Retainer,MaintainPlus
78002712,2022-06-17,EUR,-302748.09,10812.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Facility Management Retainer,MaintainPlus
78001297,2020-08-19,EUR,-6334400.64,226228.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Facility Management Retainer,MaintainPlus
78002303,2021-12-30,EUR,-892540.27,31876.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Facility Management Retainer,MaintainPlus
78001299,2023-11-21,EUR,-5857223.16,209186.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Facility Management Retainer,MaintainPlus
78001128,2024-11-07,EUR,-1388250.11,42715.0,Credit,59459,IT & Telecom Expenses,,,Data Center Hosting Services,DataBridge Networks
78001497,2024-08-30,EUR,-6298600.03,193803.0,Credit,59459,IT & Telecom Expenses,,,Data Center Hosting Services,DataBridge Networks
78002906,2024-05-16,DKK,-855422.54,26320.0,Credit,59459,IT & Telecom Expenses,,,Data Center Hosting Services,DataBridge Networks
78001437,2020-11-13,EUR,-3609212.75,111052.0,Credit,59459,IT & Telecom Expenses,,,Data Center Hosting Services,DataBridge Networks
78002715,2024-03-10,DKK,-1483461.0,45644.0,Credit,59459,IT & Telecom Expenses,,,Data Center Hosting Services,DataBridge Networks
78002315,2023-01-15,EUR,-1430229.03,44007.0,Credit,59459,IT & Telecom Expenses,,,Data Center Hosting Services,DataBridge Networks
78001206,2021-12-16,DKK,-922389.31,28381.0,Credit,59459,IT & Telecom Expenses,,,Data Center Hosting Services,DataBridge Networks
78001293,2023-09-03,DKK,-6859701.06,211067.0,Credit,59459,IT & Telecom Expenses,,,Data Center Hosting Services,DataBridge Networks
78002963,2023-02-07,EUR,-1074517.8,33062.0,Credit,59459,IT & Telecom Expenses,,,Data Center Hosting Services,DataBridge Networks
78002873,2024-11-13,DKK,-2846544.13,87585.0,Credit,59459,IT & Telecom Expenses,,,Data Center Hosting Services,DataBridge Networks
78002710,2023-01-01,EUR,-2327711.58,71621.0,Credit,59459,IT & Telecom Expenses,,,Data Center Hosting Services,DataBridge Networks
78001028,2020-07-20,DKK,-921369.06,28349.0,Credit,59459,IT & Telecom Expenses,,,Data Center Hosting Services,DataBridge Networks
78001178,2025-11-10,DKK,-286231.71,8807.0,Credit,59459,IT & Telecom Expenses,,,Data Center Hosting Services,DataBridge Networks
78001040,2024-07-30,EUR,-1185.5,36.0,Credit,59459,IT & Telecom Expenses,,,Data Center Hosting Services,DataBridge Networks
78002493,2022-11-22,EUR,-1330985.49,40953.0,Credit,59459,IT & Telecom Expenses,,,Data Center Hosting Services,DataBridge Networks
78002215,2021-02-22,EUR,-2193.49,67.0,Credit,59459,IT & Telecom Expenses,,,Data Center Hosting Services,DataBridge Networks
78001343,2021-09-17,DKK,-404433.37,12444.0,Credit,59459,IT & Telecom Expenses,,,Data Center Hosting Services,DataBridge Networks
78002772,2022-04-24,DKK,-423442.78,13029.0,Credit,59459,IT & Telecom Expenses,,,Data Center Hosting Services,DataBridge Networks
78001815,2025-02-21,EUR,-2688054.14,82709.0,Credit,59459,IT & Telecom Expenses,,,Data Center Hosting Services,DataBridge Networks
78002996,2025-04-28,DKK,-6381.84,196.0,Credit,59459,IT & Telecom Expenses,,,Data Center Hosting Services,DataBridge Networks
78001736,2021-01-28,EUR,-440741.21,13561.0,Credit,59459,IT & Telecom Expenses,,,Data Center Hosting Services,DataBridge Networks
78001625,2021-09-23,DKK,-4847258.53,149146.0,Credit,59459,IT & Telecom Expenses,,,Data Center Hosting Services,DataBridge Networks
78001277,2020-11-17,EUR,-2024330.55,62287.0,Credit,59459,IT & Telecom Expenses,,,Data Center Hosting Services,DataBridge Networks
78002378,2021-07-27,DKK,-5603021.75,172400.0,Credit,59459,IT & Telecom Expenses,,,Data Center Hosting Services,DataBridge Networks
78001528,2024-08-20,EUR,-399836.77,12302.0,Credit,59459,IT & Telecom Expenses,,,Data Center Hosting Services,DataBridge Networks
78001085,2022-11-29,DKK,-1522916.53,46858.0,Credit,59459,IT & Telecom Expenses,,,Data Center Hosting Services,DataBridge Networks
78002924,2024-01-16,DKK,-3267554.73,100540.0,Credit,59459,IT & Telecom Expenses,,,Data Center Hosting Services,DataBridge Networks
78001316,2023-02-21,EUR,-204425.76,6290.0,Credit,59459,IT & Telecom Expenses,,,Data Center Hosting Services,DataBridge Networks
78002880,2022-08-16,DKK,-273421.4,8412.0,Credit,59459,IT & Telecom Expenses,,,Data Center Hosting Services,DataBridge Networks
78002925,2020-02-17,EUR,-727176.04,22374.0,Credit,59459,IT & Telecom Expenses,,,Data Center Hosting Services,DataBridge Networks
78001692,2024-05-01,DKK,-913860.82,35148.0,Credit,59459,IT & Telecom Expenses,,,SAP ERP Annual License,Agilis IT Solutions
78002360,2021-04-04,DKK,-76414.32,2939.0,Credit,59459,IT & Telecom Expenses,,,SAP ERP Annual License,Agilis IT Solutions
78001862,2023-05-14,DKK,-592564.9,22790.0,Credit,59459,IT & Telecom Expenses,,,SAP ERP Annual License,Agilis IT Solutions
78002168,2024-03-10,EUR,-3994.9,153.0,Credit,59459,IT & Telecom Expenses,,,SAP ERP Annual License,Agilis IT Solutions
78001314,2021-06-13,EUR,-978457.7,37632.0,Credit,59459,IT & Telecom Expenses,,,SAP ERP Annual License,Agilis IT Solutions
78001224,2023-10-19,DKK,-1854415.75,71323.0,Credit,59459,IT & Telecom Expenses,,,SAP ERP Annual License,Agilis IT Solutions
78002446,2023-09-25,DKK,-200391.57,7707.0,Credit,59459,IT & Telecom Expenses,,,SAP ERP Annual License,Agilis IT Solutions
78002077,2021-02-10,EUR,-11367.65,437.0,Credit,59459,IT & Telecom Expenses,,,SAP ERP Annual License,Agilis IT Solutions
78002917,2021-03-28,DKK,-65035.18,2501.0,Credit,59459,IT & Telecom Expenses,,,SAP ERP Annual License,Agilis IT Solutions
78002967,2025-03-15,DKK,-269.03,10.0,Credit,59459,IT & Telecom Expenses,,,SAP ERP Annual License,Agilis IT Solutions
78002956,2022-03-24,EUR,-97789.86,3761.0,Credit,59459,IT & Telecom Expenses,,,SAP ERP Annual License,Agilis IT Solutions
78002839,2021-07-31,DKK,-357575.81,13752.0,Credit,59459,IT & Telecom Expenses,,,SAP ERP Annual License,Agilis IT Solutions
78001067,2025-04-15,EUR,-156575.78,6022.0,Credit,59459,IT & Telecom Expenses,,,SAP ERP Annual License,Agilis IT Solutions
78002642,2020-05-26,EUR,-577080.53,22195.0,Credit,59459,IT & Telecom Expenses,,,SAP ERP Annual License,Agilis IT Solutions
78002357,2021-02-09,EUR,-849483.86,32672.0,Credit,59459,IT & Telecom Expenses,,,SAP ERP Annual License,Agilis IT Solutions
78002020,2020-07-01,DKK,-10207089.92,392580.0,Credit,59459,IT & Telecom Expenses,,,SAP ERP Annual License,Agilis IT Solutions
78002100,2020-08-23,DKK,-699309.76,26896.0,Credit,59459,IT & Telecom Expenses,,,SAP ERP Annual License,Agilis IT Solutions
78002562,2021-09-29,DKK,-6790913.53,261188.0,Credit,59459,IT & Telecom Expenses,,,SAP ERP Annual License,Agilis IT Solutions
78001855,2020-06-27,DKK,-328592.36,12638.0,Credit,59459,IT & Telecom Expenses,,,SAP ERP Annual License,Agilis IT Solutions
78002178,2021-06-08,DKK,-217275.23,8356.0,Credit,59459,IT & Telecom Expenses,,,SAP ERP Annual License,Agilis IT Solutions
78002095,2024-04-12,EUR,-2195264.7,84433.0,Credit,59459,IT & Telecom Expenses,,,SAP ERP Annual License,Agilis IT Solutions
78002524,2025-03-29,DKK,-14478.48,556.0,Credit,59459,IT & Telecom Expenses,,,SAP ERP Annual License,Agilis IT Solutions
78002470,2023-07-08,DKK,-2984016.77,114769.0,Credit,59459,IT & Telecom Expenses,,,SAP ERP Annual License,Agilis IT Solutions
78002715,2024-06-23,EUR,-1538806.29,59184.0,Credit,59459,IT & Telecom Expenses,,,SAP ERP Annual License,Agilis IT Solutions
78002582,2024-09-19,EUR,-4946124.46,190235.0,Credit,59459,IT & Telecom Expenses,,,SAP ERP Annual License,Agilis IT Solutions
78002777,2020-12-02,EUR,-871864.18,33533.0,Credit,59459,IT & Telecom Expenses,,,SAP ERP Annual License,Agilis IT Solutions
78002382,2020-04-28,EUR,-4747925.13,182612.0,Credit,59459,IT & Telecom Expenses,,,SAP ERP Annual License,Agilis IT Solutions
78002300,2024-04-30,DKK,-309096.31,11888.0,Credit,59459,IT & Telecom Expenses,,,SAP ERP Annual License,Agilis IT Solutions
78001882,2021-08-02,DKK,-152551.51,5867.0,Credit,59459,IT & Telecom Expenses,,,SAP ERP Annual License,Agilis IT Solutions
78002336,2020-07-14,EUR,-4219413.7,162285.0,Credit,59459,IT & Telecom Expenses,,,SAP ERP Annual License,Agilis IT Solutions
78002128,2020-11-28,EUR,-857991.27,35749.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Industrial Equipment Maintenance Contract,MaintainPlus
78001970,2021-09-14,DKK,-666729.14,27780.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Industrial Equipment Maintenance Contract,MaintainPlus
78002118,2021-10-19,EUR,-163152.02,6798.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Industrial Equipment Maintenance Contract,MaintainPlus
78002242,2021-12-04,DKK,-334324.73,13930.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Industrial Equipment Maintenance Contract,MaintainPlus
78002705,2023-12-27,DKK,-783402.3,32641.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Industrial Equipment Maintenance Contract,MaintainPlus
78002901,2022-06-01,DKK,-42454.95,1768.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Industrial Equipment Maintenance Contract,MaintainPlus
78002967,2023-12-20,EUR,-1962870.74,81786.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Industrial Equipment Maintenance Contract,MaintainPlus
78002818,2023-06-06,DKK,-1405452.27,58560.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Industrial Equipment Maintenance Contract,MaintainPlus
78002151,2021-06-07,EUR,-117678.05,4903.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Industrial Equipment Maintenance Contract,MaintainPlus
78001199,2022-09-16,DKK,-80347.09,3347.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Industrial Equipment Maintenance Contract,MaintainPlus
78002952,2020-02-05,EUR,-2047841.18,85326.0,Credit,55781,Service Direct Costs - Specialist Subcontractors,,,Industrial Equipment Maintenance Contract,MaintainPlus
