DocumentNumber,Date,Currency,AmountDKK,AmountEUR,Type,GLAccount,CostCenter,Department,CustomerName,ItemName,SourceType
78001028,2025-04-08,EUR,405464.95,54424.83,Debit,56616,CC101,,,Telecommunications Services,Service
78001028,2025-05-02,EUR,1187923.04,159452.76,Debit,55399,CC102,,,Telecommunications Services,Service
78001028,2025-08-08,EUR,81128.31,10889.71,Debit,55399,CC105,,,Telecommunications Services,Service
78001028,2025-02-06,EUR,-690885.81,-92736.35,Credit,51645,CC108,,,Adobe Creative Cloud Subscription,Service
78001028,2025-01-26,EUR,-359946.08,-48314.91,Credit,51645,CC102,,,Video Conferencing Platform Subscription (Zoom),Service
78001028,2025-06-27,EUR,2440814.25,327626.07,Debit,51493,CC100,,,Video Conferencing Platform Subscription (Zoom),Service
78001028,2025-07-27,EUR,6064.36,814.01,Debit,51493,CC100,,,Video Conferencing Platform Subscription (Zoom),Service
78001028,2025-06-11,EUR,-73916.19,-9921.64,Credit,59210,CC103,,,Power BI Pro License,Service
78001028,2025-10-22,EUR,-107864.06,-14478.4,Credit,58510,CC101,,,Power BI Pro License,Service
78001028,2025-12-17,EUR,-145518.34,-19532.66,Credit,59210,CC103,,,Antivirus Software Subscription,Service
78001028,2025-02-15,EUR,544855.17,73134.92,Debit,56616,CC104,,,Antivirus Software Subscription,Service
78001028,2025-02-14,EUR,70165.27,9418.16,Debit,55399,CC102,,,Cloud File Storage Plan (OneDrive/Dropbox),Service
78001028,2025-08-26,EUR,-416125.36,-55855.75,Credit,58510,CC103,,,Expense Management Software License,Service
78001028,2025-02-07,EUR,4530719.95,608150.33,Debit,51645,CC101,,,Online Survey Tool Subscription,Service
78001028,2025-04-26,EUR,149.47,20.06,Debit,59210,CC109,,,Online Survey Tool Subscription,Service
78001028,2025-09-28,EUR,656731.74,88151.91,Debit,51645,CC101,,,Online Survey Tool Subscription,Service
78001029,2025-10-05,DKK,-198772883.95,-26680924.02,Credit,40721,CC105,,,Automated Guided Vehicle (AGV) Batteries,Procurement
78001029,2025-10-29,DKK,-2974784.09,-399299.88,Credit,45015,CC103,,,High-Impact Polystyrene (HIPS),Procurement
78001029,2025-04-16,DKK,-73704518.9,-9893224.01,Credit,45015,CC103,,,Polyethylene Packaging Film,Procurement
78001029,2025-02-12,DKK,43379560.54,5822759.8,Debit,40211,CC109,,,Polyethylene Packaging Film,Procurement
78001029,2025-01-03,DKK,25668255.05,3445403.36,Debit,40211,CC109,,,Polyethylene Packaging Film,Procurement
78001029,2025-09-29,DKK,-41455.97,-5564.56,Credit,42307,CC107,,,Injection Molding Machinery Spare Parts,Procurement
78001029,2025-03-20,DKK,20861491.7,2800200.23,Debit,45015,CC102,,,Injection Molding Machinery Spare Parts,Procurement
78001029,2025-05-03,DKK,7992769.7,1072854.99,Debit,42307,CC107,,,Injection Molding Machinery Spare Parts,Procurement
78001029,2025-09-13,DKK,28000100.89,3758402.8,Debit,45015,CC103,,,Injection Molding Machinery Spare Parts,Procurement
78001029,2025-07-14,DKK,3093067.77,415176.88,Debit,45015,CC102,,,Injection Molding Machinery Spare Parts,Procurement
78001029,2025-01-13,DKK,-34548826.25,-4637426.34,Credit,40211,CC102,,,Automated Sorting System Components,Procurement
78001029,2025-11-23,DKK,-40339612.86,-5414713.14,Credit,40721,CC108,,,Automated Sorting System Components,Procurement
78001029,2025-08-13,DKK,-10285607.94,-1380618.52,Credit,42307,CC103,,,Automated Sorting System Components,Procurement
78001029,2025-09-06,DKK,-31316677.31,-4203580.85,Credit,40211,CC108,,,Silicone Rubber for Minifigure Accessories,Procurement
78001029,2025-07-22,DKK,4780994.06,641744.17,Debit,40211,CC108,,,Silicone Rubber for Minifigure Accessories,Procurement
78001029,2025-10-09,DKK,1148856.06,154208.87,Debit,40211,CC107,,,Boxboard Packaging Cartons,Procurement
78001029,2025-02-05,DKK,5155248.03,691979.6,Debit,42307,CC105,,,Primary Cardboard Shipping Boxes,Procurement
78001029,2025-08-10,DKK,3494052.06,469000.28,Debit,42307,CC105,,,Primary Cardboard Shipping Boxes,Procurement
78001029,2025-08-18,DKK,17253720.51,2315935.64,Debit,42307,CC105,,,Primary Cardboard Shipping Boxes,Procurement
78001029,2025-09-04,DKK,23424685.08,3144253.03,Debit,42307,CC105,,,Primary Cardboard Shipping Boxes,Procurement
78001029,2025-06-09,DKK,-703963.82,-94491.79,Credit,40721,CC109,,,Printing Inks for Packaging,Procurement
78001029,2025-03-24,DKK,-1377851.37,-184946.49,Credit,45015,CC104,,,Printing Inks for Packaging,Procurement
78001029,2025-08-24,DKK,10595577.67,1422225.19,Debit,40211,CC108,,,Printing Inks for Packaging,Procurement
78001029,2025-03-10,DKK,4014076.2,538802.17,Debit,40721,CC109,,,Printing Inks for Packaging,Procurement
78001029,2025-04-20,DKK,1377851.37,184946.49,Debit,40211,CC108,,,Printing Inks for Packaging,Procurement
78001029,2025-11-08,DKK,-18222245.26,-2445938.96,Credit,40211,CC109,,,Thermal Transfer Barcode Labels,Procurement
78001029,2025-04-17,DKK,9236499.57,1239798.6,Debit,40211,CC109,,,Thermal Transfer Barcode Labels,Procurement
78001029,2025-06-07,DKK,-3483025.6,-467520.21,Credit,42307,CC100,,,Warehouse Conveyor Belts,Procurement
78001029,2025-04-03,DKK,2953289.5,396414.7,Debit,45015,CC105,,,Warehouse Conveyor Belts,Procurement
78001029,2025-11-25,DKK,-116311.52,-15612.28,Credit,40721,CC103,,,Shrink Wrap Film,Procurement
78001029,2025-07-27,DKK,-11337023.38,-1521748.1,Credit,40721,CC104,,,Shrink Wrap Film,Procurement
78001029,2025-07-23,DKK,25488186.09,3421233.03,Debit,40721,CC104,,,Shrink Wrap Film,Procurement
78001029,2025-01-23,DKK,-836633.83,-112299.84,Credit,40211,CC106,,,Robotic Arm Grippers & End Effectors,Procurement
78001029,2025-03-10,DKK,3937251.55,528490.14,Debit,45015,CC107,,,Robotic Arm Grippers & End Effectors,Procurement
78001029,2025-05-16,DKK,1921905.39,257973.88,Debit,42307,CC107,,,Robotic Arm Grippers & End Effectors,Procurement
78001029,2025-12-01,DKK,8702778.55,1168158.19,Debit,45015,CC107,,,Robotic Arm Grippers & End Effectors,Procurement
78001029,2025-10-02,DKK,-4940574.7,-663164.39,Credit,45015,CC109,,,Electric Motors for Assembly Lines,Procurement
78001029,2025-01-12,DKK,-2197394.8,-294952.32,Credit,45015,CC109,,,Electric Motors for Assembly Lines,Procurement
78001029,2025-04-15,DKK,11724352.11,1573738.54,Debit,40721,CC101,,,Electric Motors for Assembly Lines,Procurement
78001029,2025-09-14,DKK,-8977549.66,-1205040.22,Credit,40721,CC107,,,Steel Pallets and Racking,Procurement
78001029,2025-12-26,DKK,1945599.36,261154.28,Debit,45015,CC100,,,Steel Pallets and Racking,Procurement
78001029,2025-03-01,DKK,1575747.66,211509.75,Debit,40211,CC109,,,Steel Pallets and Racking,Procurement
78001029,2025-06-07,DKK,-103318.47,-13868.25,Credit,42307,CC109,,,Automated Guided Vehicle (AGV) Batteries,Procurement
78001029,2025-05-16,DKK,2698647.79,362234.6,Debit,40721,CC105,,,Automated Guided Vehicle (AGV) Batteries,Procurement
78001029,2025-09-25,DKK,1601284.77,214937.55,Debit,42307,CC108,,,Automated Guided Vehicle (AGV) Batteries,Procurement
78001029,2025-10-05,DKK,11706667.33,1571364.74,Debit,40721,CC105,,,Automated Guided Vehicle (AGV) Batteries,Procurement
78001029,2025-02-04,DKK,3683088.96,494374.36,Debit,40721,CC109,,,RFID Tags for Inventory Tracking,Procurement
78001029,2025-02-01,DKK,700733.0,94058.12,Debit,42307,CC108,,,Industrial Cleaning Chemicals,Procurement
78001029,2025-10-05,DKK,-8624419.98,-1157640.27,Credit,40211,CC109,,,Mold Release Agents,Procurement
78001029,2025-04-21,DKK,7129728.91,957010.59,Debit,40721,CC105,,,Safety Workwear (PPE),Procurement
78001029,2025-08-04,DKK,-3780688.08,-507474.91,Credit,42307,CC102,,,Industrial Adhesives & Solvents,Procurement
78001029,2025-08-16,DKK,9829706.14,1319423.64,Debit,40211,CC107,,,Compressed Air Filters and Hoses,Procurement
78001029,2025-12-09,DKK,130223.94,17479.72,Debit,45015,CC100,,,Machine Tooling Inserts,Procurement
78001029,2025-02-10,DKK,4553721.94,611237.84,Debit,45015,CC107,,,Machine Tooling Inserts,Procurement
78001029,2025-09-02,DKK,-1444514.47,-193894.56,Credit,40211,CC108,,,Fire Suppression System Parts,Procurement
78001029,2025-12-27,DKK,-11459825.3,-1538231.58,Credit,45015,CC105,,,Fire Suppression System Parts,Procurement
78001029,2025-10-29,DKK,-3856745.46,-517683.95,Credit,40211,CC101,,,Fire Suppression System Parts,Procurement
78001029,2025-09-18,DKK,-1075052.82,-144302.39,Credit,45015,CC105,,,Fire Suppression System Parts,Procurement
78001029,2025-06-21,DKK,6705482.33,900064.74,Debit,40211,CC105,,,Fire Suppression System Parts,Procurement
78001029,2025-11-02,DKK,128129.53,17198.59,Debit,40211,CC107,,,Fire Suppression System Parts,Procurement
78001029,2025-05-22,DKK,972559.25,130544.87,Debit,45015,CC108,,,Fire Suppression System Parts,Procurement
78001029,2025-10-29,DKK,-452973.43,-60801.8,Credit,40721,CC109,,,Circuit Boards for Machine Controls,Procurement
78001029,2025-10-27,DKK,671299.78,90107.35,Debit,45015,CC109,,,Circuit Boards for Machine Controls,Procurement
78001029,2025-01-16,DKK,1800265.4,241646.36,Debit,40211,CC102,,,Replacement Conveyor Rollers,Procurement
78001029,2025-08-29,DKK,4114486.49,552280.07,Debit,42307,CC100,,,Replacement Conveyor Rollers,Procurement
78001029,2025-06-28,DKK,-3947412.65,-529854.05,Credit,42307,CC108,,,HVAC Filters and Components,Procurement
78001029,2025-02-19,DKK,-13133782.11,-1762923.77,Credit,42307,CC102,,,HVAC Filters and Components,Procurement
78001029,2025-11-09,DKK,106114.1,14243.5,Debit,40721,CC100,,,HVAC Filters and Components,Procurement
78001029,2025-09-21,DKK,-234119.85,-31425.48,Credit,45015,CC107,,,Forklift Spare Parts,Procurement
78001029,2025-05-28,DKK,-2355376.22,-316157.88,Credit,45015,CC107,,,Forklift Spare Parts,Procurement
78001029,2025-12-25,DKK,-2036557.82,-273363.47,Credit,40721,CC100,,,Forklift Spare Parts,Procurement
78001029,2025-06-07,DKK,-2182490.31,-292951.72,Credit,42307,CC102,,,Forklift Spare Parts,Procurement
78001029,2025-06-02,DKK,12822042.34,1721079.51,Debit,42307,CC102,,,Forklift Spare Parts,Procurement
78001029,2025-04-09,DKK,-323754.0,-43456.91,Credit,42307,CC101,,,Safety Signage and Floor Markings,Procurement
78001029,2025-12-02,DKK,4623537.58,620609.07,Debit,42307,CC100,,,Safety Signage and Floor Markings,Procurement
78001029,2025-10-14,DKK,4265601.48,572563.96,Debit,42307,CC101,,,Safety Signage and Floor Markings,Procurement
78001029,2025-03-21,DKK,842795.49,113126.91,Debit,40721,CC101,,,Safety Signage and Floor Markings,Procurement
78001029,2025-08-25,DKK,-61156.92,-8208.98,Credit,40721,CC105,,,Waste Management Bins & Bags,Procurement
78001029,2025-07-09,DKK,2020267.13,271176.8,Debit,40721,CC105,,,Waste Management Bins & Bags,Procurement
78001029,2025-05-11,DKK,1562340.23,209710.1,Debit,45015,CC104,,,Waste Management Bins & Bags,Procurement
78001029,2025-10-22,DKK,-4476013.85,-600807.23,Credit,40211,CC105,,,Hydraulic Fluid for Machines,Procurement
78001029,2025-09-07,DKK,-211144.24,-28341.51,Credit,42307,CC104,,,Hydraulic Fluid for Machines,Procurement
78001029,2025-05-28,DKK,2603970.68,349526.27,Debit,40721,CC107,,,Hydraulic Fluid for Machines,Procurement
78001029,2025-09-28,DKK,-40764.64,-5471.76,Credit,40721,CC103,,,First Aid Kit Supplies,Procurement
78001029,2025-03-07,DKK,-3506279.54,-470641.55,Credit,45015,CC102,,,First Aid Kit Supplies,Procurement
78001029,2025-05-17,DKK,-6066440.07,-814287.26,Credit,45015,CC102,,,First Aid Kit Supplies,Procurement
78001029,2025-04-23,DKK,7292036.24,978796.81,Debit,45015,CC102,,,First Aid Kit Supplies,Procurement
78001029,2025-08-16,DKK,-68893.13,-9247.4,Credit,42307,CC109,,,Industrial Batteries (General),Procurement
78001029,2025-11-08,DKK,-3125635.52,-419548.39,Credit,45015,CC106,,,Industrial Batteries (General),Procurement
78001029,2025-11-26,DKK,-9739263.82,-1307283.73,Credit,45015,CC108,,,Employee Uniforms,Procurement
78001029,2025-12-25,DKK,-724327.32,-97225.14,Credit,42307,CC105,,,Employee Uniforms,Procurement
78001029,2025-10-27,DKK,2167229.18,290903.25,Debit,45015,CC108,,,Employee Uniforms,Procurement
78001029,2025-08-24,DKK,724327.32,97225.14,Debit,40721,CC104,,,Employee Uniforms,Procurement
78001029,2025-05-22,DKK,83644.28,11227.42,Debit,45015,CC108,,,Employee Uniforms,Procurement
78001029,2025-07-06,DKK,8153003.47,1094362.88,Debit,40211,CC106,,,"Hand Tools (Screwdrivers, Wrenches, etc.)",Procurement
78001029,2025-06-13,DKK,693506.94,93088.18,Debit,40211,CC107,,,Lockout/Tagout Devices,Procurement
78001029,2025-07-06,DKK,-421423.13,-56566.86,Credit,40211,CC106,,,Cleaning Cloths and Paper Towels,Procurement
78001029,2025-09-02,DKK,-1544789.99,-207354.36,Credit,40721,CC105,,,Janitorial Paper Products,Procurement
78001029,2025-04-17,DKK,-36683.69,-4923.99,Credit,42307,CC107,,,Janitorial Paper Products,Procurement
78001029,2025-06-26,DKK,360362.08,48370.75,Debit,40721,CC103,,,Janitorial Paper Products,Procurement
78001029,2025-03-01,DKK,-2512.28,-337.22,Credit,40211,CC106,,,Office Printer Toner Cartridges,Procurement
78001029,2025-01-10,DKK,543016.68,72888.14,Debit,40211,CC106,,,Office Printer Toner Cartridges,Procurement
78001029,2025-12-08,DKK,737277.34,98963.4,Debit,40211,CC106,,,Office Printer Toner Cartridges,Procurement
78001029,2025-07-22,DKK,-2448.37,-328.64,Credit,42307,CC106,,,Copy Paper,Procurement
78001029,2025-02-15,DKK,-243725.53,-32714.84,Credit,45015,CC105,,,"Standard Office Stationery (Pens, Notebooks)",Procurement
78001029,2025-11-28,DKK,1658628.19,222634.66,Debit,42307,CC106,,,"Standard Office Stationery (Pens, Notebooks)",Procurement
78001029,2025-09-16,DKK,2193602.66,294443.31,Debit,42307,CC109,,,"Standard Office Stationery (Pens, Notebooks)",Procurement
78001029,2025-11-06,DKK,1.18,0.16,Debit,40211,CC102,,,Water Dispensers and Bottled Water,Procurement
78001029,2025-09-17,DKK,192337.69,25817.14,Debit,40211,CC102,,,Water Dispensers and Bottled Water,Procurement
78001029,2025-08-24,DKK,-358744.28,-48153.59,Credit,40211,CC105,,,Office Waste Bins,Procurement
78001029,2025-10-25,DKK,-2324120.27,-311962.45,Credit,40211,CC105,,,Office Waste Bins,Procurement
78001029,2025-10-27,DKK,-190875.87,-25620.92,Credit,40721,CC109,,,Desk Organizers,Procurement
78001029,2025-05-19,DKK,-1057452.38,-141939.92,Credit,42307,CC101,,,Desk Organizers,Procurement
78001029,2025-01-12,DKK,1137539.26,152689.83,Debit,42307,CC107,,,Desk Organizers,Procurement
78001029,2025-09-01,DKK,58715.46,7881.27,Debit,40211,CC104,,,Calendar and Wall Planners,Procurement
78001029,2025-04-08,DKK,401976.39,53956.56,Debit,45015,CC101,,,Calendar and Wall Planners,Procurement
78001029,2025-01-09,DKK,-6049607.06,-812027.79,Credit,40211,CC103,,,Batteries (AA/AAA),Procurement
78001029,2025-10-23,DKK,32346242.69,4341777.54,Debit,51645,CC103,,,Strategic IT Infrastructure Implementation,Service
78001029,2025-01-11,DKK,5748480.24,771608.09,Debit,56629,CC101,,,Strategic IT Infrastructure Implementation,Service
78001029,2025-01-05,DKK,-17207789.49,-2309770.4,Credit,51645,CC102,,,Manufacturing Equipment Maintenance Contract,Service
78001029,2025-12-23,DKK,-392323.86,-52660.92,Credit,55399,CC106,,,Manufacturing Equipment Maintenance Contract,Service
78001029,2025-10-25,DKK,5799315.62,778431.63,Debit,56629,CC102,,,International Marketing Campaign Management,Service
78001029,2025-01-21,DKK,9680506.46,1299396.84,Debit,56629,CC109,,,International Marketing Campaign Management,Service
78001029,2025-03-28,DKK,-81080.32,-10883.26,Credit,55399,CC103,,,Retail Store Fit-Out Services,Service
78001029,2025-11-23,DKK,3746845.18,502932.24,Debit,56616,CC109,,,Retail Store Fit-Out Services,Service
78001029,2025-09-15,DKK,8076413.41,1084082.34,Debit,59210,CC105,,,Product Safety Certification and Testing,Service
78001029,2025-12-23,DKK,-8745.25,-1173.86,Credit,55399,CC107,,,Large-Scale Event Sponsorship Fees,Service
78001029,2025-11-08,DKK,9645704.89,1294725.49,Debit,59210,CC103,,,Large-Scale Event Sponsorship Fees,Service
78001029,2025-07-06,DKK,5302147.7,711697.68,Debit,56616,CC104,,,Large-Scale Event Sponsorship Fees,Service
78001029,2025-07-22,DKK,-12842431.67,-1723816.33,Credit,56629,CC100,,,Global Legal Retainer,Service
78001029,2025-12-03,DKK,2678982.17,359594.92,Debit,56629,CC100,,,Global Legal Retainer,Service
78001029,2025-10-07,DKK,18396556.99,2469336.51,Debit,56629,CC100,,,Global Legal Retainer,Service
78001029,2025-08-28,DKK,-336.76,-45.2,Credit,59210,CC105,,,Brand Licensing Agreements,Service
78001029,2025-06-16,DKK,-3100420.22,-416163.79,Credit,56629,CC105,,,Brand Licensing Agreements,Service
78001029,2025-05-03,DKK,-4770689.18,-640360.96,Credit,51493,CC104,,,Brand Licensing Agreements,Service
78001029,2025-10-05,DKK,-18472928.87,-2479587.77,Credit,59210,CC105,,,Brand Licensing Agreements,Service
78001029,2025-08-12,DKK,4770689.18,640360.96,Debit,56616,CC108,,,Brand Licensing Agreements,Service
78001029,2025-07-25,DKK,-3530756.37,-473927.03,Credit,58510,CC100,,,Packaging Design and Procurement,Service
78001029,2025-07-17,DKK,1570.59,210.82,Debit,51645,CC109,,,Packaging Design and Procurement,Service
78001029,2025-09-10,DKK,-6109138.31,-820018.57,Credit,58510,CC102,,,Customs Brokerage Services,Service
78001029,2025-12-25,DKK,-11799.79,-1583.86,Credit,56616,CC107,,,Market Research and Consumer Insights,Service
78001029,2025-02-06,DKK,-3183628.07,-427332.63,Credit,56616,CC105,,,Market Research and Consumer Insights,Service
78001029,2025-12-27,DKK,-4245216.99,-569827.78,Credit,56616,CC105,,,Market Research and Consumer Insights,Service
78001029,2025-04-20,DKK,-282951.78,-37980.1,Credit,56616,CC105,,,Market Research and Consumer Insights,Service
78001029,2025-10-02,DKK,18518894.46,2485757.65,Debit,56616,CC109,,,Market Research and Consumer Insights,Service
78001029,2025-07-15,DKK,5643943.21,757576.27,Debit,56616,CC107,,,Market Research and Consumer Insights,Service
78001029,2025-04-19,DKK,491817.36,66015.75,Debit,56629,CC101,,,Market Research and Consumer Insights,Service
78001029,2025-01-28,DKK,3326916.01,446565.91,Debit,55399,CC104,,,Market Research and Consumer Insights,Service
78001029,2025-07-06,DKK,-3951843.08,-530448.74,Credit,55399,CC100,,,Corporate Insurance Brokerage,Service
78001029,2025-09-20,DKK,29381.16,3943.78,Debit,56616,CC101,,,Corporate Insurance Brokerage,Service
78001029,2025-11-14,DKK,1838759.95,246813.42,Debit,56616,CC101,,,Corporate Insurance Brokerage,Service
78001029,2025-09-21,DKK,-6865065.52,-921485.3,Credit,51493,CC102,,,3PL (Third-Party Logistics) Services,Service
78001029,2025-08-12,DKK,12618789.4,1693797.23,Debit,56629,CC104,,,3PL (Third-Party Logistics) Services,Service
78001029,2025-01-29,DKK,15927729.72,2137950.3,Debit,51645,CC106,,,Recruitment Process Outsourcing (RPO),Service
78001029,2025-05-15,DKK,5955410.64,799383.98,Debit,51645,CC105,,,Recruitment Process Outsourcing (RPO),Service
78001029,2025-01-30,DKK,13045220.57,1751036.32,Debit,51645,CC105,,,Recruitment Process Outsourcing (RPO),Service
78001029,2025-11-24,DKK,21566035.32,2894769.84,Debit,51645,CC106,,,Recruitment Process Outsourcing (RPO),Service
78001029,2025-01-06,DKK,1546586.22,207595.47,Debit,55399,CC105,,,Recruitment Process Outsourcing (RPO),Service
78001029,2025-10-15,DKK,95.42,12.81,Debit,55399,CC105,,,Recruitment Process Outsourcing (RPO),Service
