DocumentNumber,Date,Currency,AmountDKK,AmountEUR,Type,GLAccount,CostCenter,ItemName,SourceType
78001017,2025-01-09,DKK,-137324.96,-18432.88,Credit,42307,CC108,Industrial Cleaning Chemicals,Procurement
78001017,2025-09-06,DKK,-7174109.47,-962967.71,Credit,40211,CC104,Industrial Cleaning Chemicals,Procurement
78001017,2025-07-26,DKK,25635540.48,3441012.14,Debit,40211,CC101,Industrial Cleaning Chemicals,Procurement
78001017,2025-12-23,DKK,4120611.29,553102.19,Debit,40211,CC104,Industrial Cleaning Chemicals,Procurement
78001017,2025-06-01,DKK,-2271565.29,-304908.09,Credit,40211,CC109,Mold Release Agents,Procurement
78001017,2025-09-22,DKK,-1532455.0,-205698.66,Credit,40721,CC105,Safety Workwear (PPE),Procurement
78001017,2025-03-11,DKK,-8839564.14,-1186518.68,Credit,40721,CC105,Safety Workwear (PPE),Procurement
78001017,2025-05-14,DKK,8889415.08,1193210.08,Debit,45015,CC105,Sensor Modules (for Automation),Procurement
78001017,2025-02-06,DKK,1243320.11,166888.61,Debit,42307,CC102,Industrial Adhesives & Solvents,Procurement
78001017,2025-01-13,DKK,1162.35,156.02,Debit,42307,CC102,Industrial Adhesives & Solvents,Procurement
78001017,2025-08-18,DKK,-741235.67,-99494.72,Credit,40211,CC107,Compressed Air Filters and Hoses,Procurement
78001017,2025-06-16,DKK,-5240102.66,-703369.48,Credit,45015,CC100,Machine Tooling Inserts,Procurement
78001017,2025-12-08,DKK,-1533108.56,-205786.38,Credit,40211,CC101,Machine Tooling Inserts,Procurement
78001017,2025-06-27,DKK,756848.29,101590.37,Debit,45015,CC107,Machine Tooling Inserts,Procurement
78001017,2025-12-19,DKK,-3783729.61,-507883.17,Credit,40211,CC108,Fire Suppression System Parts,Procurement
78001017,2025-03-19,DKK,-6705482.33,-900064.74,Credit,45015,CC105,Fire Suppression System Parts,Procurement
78001017,2025-06-20,DKK,-2602015.77,-349263.86,Credit,40721,CC104,Circuit Boards for Machine Controls,Procurement
78001017,2025-08-24,DKK,3521648.24,472704.46,Debit,40721,CC104,Circuit Boards for Machine Controls,Procurement
78001017,2025-03-03,DKK,3002226.13,402983.37,Debit,45015,CC109,Circuit Boards for Machine Controls,Procurement
78001017,2025-11-27,DKK,839023.39,112620.59,Debit,42307,CC101,Replacement Conveyor Rollers,Procurement
78001017,2025-10-13,DKK,-326505.74,-43826.27,Credit,42307,CC102,HVAC Filters and Components,Procurement
78001017,2025-07-23,DKK,3859977.37,518117.77,Debit,45015,CC105,HVAC Filters and Components,Procurement
78001017,2025-11-29,DKK,570797.94,76617.17,Debit,42307,CC102,HVAC Filters and Components,Procurement
78001017,2025-11-12,DKK,-1124297.72,-150912.45,Credit,45015,CC107,Forklift Spare Parts,Procurement
78001017,2025-12-19,DKK,-1790896.54,-240388.8,Credit,40721,CC100,Forklift Spare Parts,Procurement
78001017,2025-11-29,DKK,-2804318.1,-376418.54,Credit,40721,CC100,Forklift Spare Parts,Procurement
78001017,2025-04-02,DKK,1124297.72,150912.45,Debit,45015,CC107,Forklift Spare Parts,Procurement
78001017,2025-04-23,DKK,-404814.9,-54337.57,Credit,42307,CC100,Safety Signage and Floor Markings,Procurement
78001017,2025-09-06,DKK,-842795.49,-113126.91,Credit,42307,CC101,Safety Signage and Floor Markings,Procurement
78001017,2025-09-27,DKK,6507195.04,873449.0,Debit,42307,CC100,Safety Signage and Floor Markings,Procurement
78001017,2025-04-25,DKK,61156.92,8208.98,Debit,40721,CC103,Waste Management Bins & Bags,Procurement
78001017,2025-02-05,DKK,1126.14,151.16,Debit,45015,CC104,Waste Management Bins & Bags,Procurement
78001017,2025-09-27,DKK,-4918409.69,-660189.22,Credit,40211,CC105,Hydraulic Fluid for Machines,Procurement
78001017,2025-06-01,DKK,-2966966.98,-398250.6,Credit,40721,CC103,First Aid Kit Supplies,Procurement
78001017,2025-12-19,DKK,16211783.42,2176078.31,Debit,45015,CC102,First Aid Kit Supplies,Procurement
78001017,2025-04-08,DKK,-2216867.69,-297566.13,Credit,42307,CC109,Industrial Batteries (General),Procurement
78001017,2025-08-01,DKK,-62113.16,-8337.34,Credit,42307,CC109,Industrial Batteries (General),Procurement
78001017,2025-09-27,DKK,-785624.47,-105452.95,Credit,45015,CC106,Industrial Batteries (General),Procurement
78001017,2025-01-08,DKK,2141500.85,287449.78,Debit,42307,CC109,Industrial Batteries (General),Procurement
78001017,2025-04-09,DKK,1429607.83,191893.67,Debit,40721,CC104,Employee Uniforms,Procurement
78001017,2025-04-06,DKK,-222663.69,-29887.74,Credit,40721,CC101,"Hand Tools (Screwdrivers, Wrenches, etc.)",Procurement
78001017,2025-09-22,DKK,-3829380.33,-514010.78,Credit,40211,CC106,"Hand Tools (Screwdrivers, Wrenches, etc.)",Procurement
78001017,2025-12-27,DKK,2453329.47,329305.97,Debit,40721,CC101,"Hand Tools (Screwdrivers, Wrenches, etc.)",Procurement
78001017,2025-05-02,DKK,209375.89,28104.15,Debit,40211,CC106,"Hand Tools (Screwdrivers, Wrenches, etc.)",Procurement
78001017,2025-07-23,DKK,115223.37,15466.22,Debit,40211,CC106,"Hand Tools (Screwdrivers, Wrenches, etc.)",Procurement
78001017,2025-12-18,DKK,215418.43,28915.23,Debit,40211,CC106,"Hand Tools (Screwdrivers, Wrenches, etc.)",Procurement
78001017,2025-07-29,DKK,1397677.28,187607.69,Debit,40211,CC106,"Hand Tools (Screwdrivers, Wrenches, etc.)",Procurement
78001017,2025-09-13,DKK,-259656.83,-34853.27,Credit,40211,CC101,Lockout/Tagout Devices,Procurement
78001017,2025-03-10,DKK,-19815.27,-2659.77,Credit,40721,CC105,Janitorial Paper Products,Procurement
78001017,2025-10-08,DKK,-2148403.57,-288376.32,Credit,40721,CC103,Janitorial Paper Products,Procurement
78001017,2025-01-21,DKK,-2672069.36,-358667.03,Credit,42307,CC107,Janitorial Paper Products,Procurement
78001017,2025-02-26,DKK,-94403.14,-12671.56,Credit,40211,CC100,Office Printer Toner Cartridges,Procurement
78001017,2025-01-10,DKK,-4176694.9,-560630.19,Credit,40211,CC106,Office Printer Toner Cartridges,Procurement
78001017,2025-09-09,DKK,-2506019.41,-336378.44,Credit,40211,CC106,Office Printer Toner Cartridges,Procurement
78001017,2025-11-10,DKK,-3296561.53,-442491.48,Credit,40211,CC106,Office Printer Toner Cartridges,Procurement
78001017,2025-11-20,DKK,1432936.06,192340.41,Debit,40211,CC106,Office Printer Toner Cartridges,Procurement
78001017,2025-01-28,DKK,762994.14,102415.32,Debit,40211,CC100,Office Printer Toner Cartridges,Procurement
78001017,2025-05-02,DKK,-4858198.8,-652107.22,Credit,40211,CC105,Copy Paper,Procurement
78001017,2025-08-29,DKK,2122551.69,284906.27,Debit,45015,CC100,General Office Furniture,Procurement
78001017,2025-06-09,DKK,-1327709.5,-178216.04,Credit,40721,CC109,"Standard Office Stationery (Pens, Notebooks)",Procurement
78001017,2025-11-07,DKK,3042348.94,408368.99,Debit,42307,CC108,Coffee and Breakroom Supplies,Procurement
78001017,2025-09-18,DKK,481301.22,64604.19,Debit,40721,CC106,Coffee and Breakroom Supplies,Procurement
78001017,2025-06-29,DKK,4188.87,562.26,Debit,40211,CC102,Water Dispensers and Bottled Water,Procurement
78001017,2025-10-22,DKK,4310408.18,578578.28,Debit,40211,CC102,Water Dispensers and Bottled Water,Procurement
78001017,2025-02-05,DKK,-358156.54,-48074.7,Credit,45015,CC107,Office Waste Bins,Procurement
78001017,2025-09-20,DKK,2270365.64,304747.07,Debit,40211,CC105,Office Waste Bins,Procurement
78001017,2025-05-27,DKK,4950362.45,664478.18,Debit,40211,CC105,Office Waste Bins,Procurement
78001017,2025-12-18,DKK,331044.76,44435.54,Debit,45015,CC107,Office Waste Bins,Procurement
78001017,2025-07-31,DKK,-380416.34,-51062.6,Credit,40721,CC101,Desk Organizers,Procurement
78001017,2025-01-18,DKK,-4878739.53,-654864.37,Credit,40721,CC101,Desk Organizers,Procurement
78001017,2025-11-27,DKK,4019.29,539.5,Debit,42307,CC102,Desk Organizers,Procurement
78001017,2025-05-25,DKK,672081.89,90212.33,Debit,40721,CC109,Desk Organizers,Procurement
78001017,2025-04-08,DKK,208149.79,27939.57,Debit,40211,CC108,Desk Organizers,Procurement
78001017,2025-12-11,DKK,139182.21,18682.18,Debit,42307,CC102,Desk Organizers,Procurement
78001017,2025-04-18,DKK,4878739.53,654864.37,Debit,42307,CC107,Desk Organizers,Procurement
78001017,2025-11-27,DKK,-401976.39,-53956.56,Credit,45015,CC101,Calendar and Wall Planners,Procurement
78001017,2025-05-23,DKK,1420384.76,190655.67,Debit,40211,CC103,Batteries (AA/AAA),Procurement
78001017,2025-01-18,DKK,501586.62,67327.06,Debit,40211,CC103,Batteries (AA/AAA),Procurement
78001017,2025-05-12,DKK,-21003876.98,-2819312.35,Credit,56629,CC101,Strategic IT Infrastructure Implementation,Service
78001017,2025-05-26,DKK,-26234.5,-3521.41,Credit,51645,CC103,Strategic IT Infrastructure Implementation,Service
78001017,2025-08-29,DKK,-2556997.09,-343221.09,Credit,51645,CC103,Manufacturing Equipment Maintenance Contract,Service
78001017,2025-03-28,DKK,-1929642.94,-259012.48,Credit,51645,CC103,Manufacturing Equipment Maintenance Contract,Service
78001017,2025-02-12,DKK,-21440097.08,-2877865.38,Credit,55399,CC106,Manufacturing Equipment Maintenance Contract,Service
78001017,2025-07-20,DKK,-1037235.76,-139226.28,Credit,56629,CC104,Manufacturing Equipment Maintenance Contract,Service
78001017,2025-06-15,DKK,73258471.86,9833351.93,Debit,51645,CC102,Manufacturing Equipment Maintenance Contract,Service
78001017,2025-02-11,DKK,31194200.0,4187140.94,Debit,56629,CC109,International Marketing Campaign Management,Service
78001017,2025-11-19,DKK,6541228.37,878017.23,Debit,51493,CC105,International Marketing Campaign Management,Service
78001017,2025-05-27,DKK,484314.55,65008.66,Debit,56629,CC109,International Marketing Campaign Management,Service
78001017,2025-05-02,DKK,2840774.45,381312.01,Debit,51493,CC105,International Marketing Campaign Management,Service
78001017,2025-05-26,DKK,-25540436.54,-3428246.52,Credit,56616,CC108,Retail Store Fit-Out Services,Service
78001017,2025-11-06,DKK,8455408.22,1134954.12,Debit,56616,CC108,Retail Store Fit-Out Services,Service
78001017,2025-01-09,DKK,192871.19,25888.75,Debit,55399,CC103,Retail Store Fit-Out Services,Service
78001017,2025-01-26,DKK,-3779.03,-507.25,Credit,56616,CC105,SAP Enterprise License,Service
78001017,2025-11-09,DKK,-32894989.98,-4415434.9,Credit,56616,CC100,SAP Enterprise License,Service
78001017,2025-08-01,DKK,-3691789.51,-495542.22,Credit,51493,CC101,SAP Enterprise License,Service
78001017,2025-03-08,DKK,15274389.96,2050253.69,Debit,56616,CC105,SAP Enterprise License,Service
78001017,2025-03-01,DKK,25719968.81,3452344.81,Debit,56616,CC105,SAP Enterprise License,Service
78001017,2025-08-04,DKK,988145.35,132636.96,Debit,56616,CC105,SAP Enterprise License,Service
78001017,2025-06-06,DKK,1221489.39,163958.31,Debit,56616,CC101,Product Safety Certification and Testing,Service
78001017,2025-07-03,DKK,-8988922.62,-1206566.79,Credit,55399,CC107,Large-Scale Event Sponsorship Fees,Service
78001017,2025-01-21,DKK,-8075649.63,-1083979.82,Credit,56629,CC100,Global Legal Retainer,Service
78001017,2025-10-02,DKK,5912002.31,793557.36,Debit,56616,CC100,Global Legal Retainer,Service
78001017,2025-05-22,DKK,7848487.46,1053488.25,Debit,56629,CC100,Global Legal Retainer,Service
78001017,2025-09-11,DKK,-351749.46,-47214.69,Credit,59210,CC105,Brand Licensing Agreements,Service
78001017,2025-05-07,DKK,336.76,45.2,Debit,56629,CC109,Brand Licensing Agreements,Service
78001017,2025-09-17,DKK,257734.71,34595.26,Debit,51493,CC104,Brand Licensing Agreements,Service
78001017,2025-06-20,DKK,-221.21,-29.69,Credit,51645,CC109,Packaging Design and Procurement,Service
78001017,2025-06-26,DKK,1639830.08,220111.42,Debit,51645,CC109,Packaging Design and Procurement,Service
78001017,2025-06-06,DKK,-804390.08,-107971.82,Credit,58510,CC109,Customs Brokerage Services,Service
78001017,2025-10-08,DKK,804390.08,107971.82,Debit,58510,CC109,Customs Brokerage Services,Service
78001017,2025-06-28,DKK,4247930.24,570191.98,Debit,55399,CC106,Customs Brokerage Services,Service
78001017,2025-03-28,DKK,453022.87,60808.44,Debit,58510,CC109,Customs Brokerage Services,Service
78001017,2025-07-07,DKK,-18518894.46,-2485757.65,Credit,56616,CC107,Market Research and Consumer Insights,Service
78001017,2025-11-30,DKK,6819970.13,915432.23,Debit,56616,CC107,Market Research and Consumer Insights,Service
78001017,2025-01-10,DKK,234201.45,31436.44,Debit,51493,CC103,Corporate Insurance Brokerage,Service
78001017,2025-12-06,DKK,367668.06,49351.42,Debit,56616,CC101,Corporate Insurance Brokerage,Service
78001017,2025-04-22,DKK,8272736.08,1110434.37,Debit,55399,CC100,Corporate Insurance Brokerage,Service
78001017,2025-08-15,DKK,-13108958.81,-1759591.79,Credit,51493,CC104,3PL (Third-Party Logistics) Services,Service
78001017,2025-03-31,DKK,1010434.48,135628.79,Debit,56629,CC104,3PL (Third-Party Logistics) Services,Service
78001017,2025-04-27,DKK,-3433281.07,-460843.1,Credit,59210,CC108,Digital Transformation Consulting,Service
78001017,2025-02-15,DKK,33612.27,4511.71,Debit,55399,CC106,Digital Transformation Consulting,Service
78001017,2025-10-27,DKK,2604493.89,349596.5,Debit,55399,CC106,Digital Transformation Consulting,Service
78001017,2025-03-12,DKK,1269752.81,170436.62,Debit,51645,CC106,Recruitment Process Outsourcing (RPO),Service
78001017,2025-08-29,DKK,-6403042.06,-859468.73,Credit,59210,CC101,Facilities Management Contract,Service
78001017,2025-07-17,DKK,-134091.68,-17998.88,Credit,56629,CC101,Facilities Management Contract,Service
78001017,2025-05-07,DKK,422.24,56.68,Debit,59210,CC101,Facilities Management Contract,Service
78001017,2025-08-16,DKK,4333670.73,581700.77,Debit,59210,CC101,Facilities Management Contract,Service
78001017,2025-02-11,DKK,1339606.03,179812.89,Debit,56616,CC106,Facilities Management Contract,Service
78001017,2025-07-02,DKK,292477.4,39258.71,Debit,56616,CC106,Facilities Management Contract,Service
78001017,2025-03-19,DKK,1190453.94,159792.48,Debit,56629,CC101,Facilities Management Contract,Service
78001017,2025-01-04,DKK,-7880565.84,-1057794.07,Credit,56616,CC107,Global Tax Advisory Services,Service
78001017,2025-11-30,DKK,-1882968.72,-252747.48,Credit,56616,CC107,Global Tax Advisory Services,Service
78001017,2025-06-09,DKK,-579124.72,-77734.86,Credit,51645,CC100,Global Tax Advisory Services,Service
78001017,2025-04-19,DKK,627452.17,84221.77,Debit,56616,CC107,Global Tax Advisory Services,Service
78001017,2025-09-08,DKK,-5802032.66,-778796.33,Credit,56629,CC106,Employee Relocation Services,Service
78001017,2025-07-07,DKK,637495.19,85569.82,Debit,58510,CC102,Employee Relocation Services,Service
78001017,2025-12-01,DKK,6522.37,875.49,Debit,56629,CC106,Employee Relocation Services,Service
78001017,2025-04-29,DKK,549244.01,73724.03,Debit,56616,CC108,Employee Relocation Services,Service
78001017,2025-03-14,DKK,-65351.6,-8772.03,Credit,51645,CC101,Sustainability Reporting Consulting,Service
78001017,2025-06-06,DKK,2370847.45,318234.56,Debit,58510,CC107,Sustainability Reporting Consulting,Service
78001017,2025-01-26,DKK,1678084.73,225246.27,Debit,56629,CC102,Regional Payroll Processing Services,Service
78001017,2025-06-03,DKK,5234.23,702.58,Debit,59210,CC106,Regional Payroll Processing Services,Service
78001017,2025-01-03,DKK,21361.86,2867.36,Debit,59210,CC106,Regional Payroll Processing Services,Service
78001017,2025-02-28,DKK,-160785.13,-21581.9,Credit,58510,CC109,Custom E-commerce Platform Support,Service
78001017,2025-11-21,DKK,-1510630.94,-202769.25,Credit,55399,CC100,Custom E-commerce Platform Support,Service
78001017,2025-08-24,DKK,-8507958.36,-1142007.83,Credit,58510,CC109,Custom E-commerce Platform Support,Service
78001017,2025-07-03,DKK,56149.33,7536.82,Debit,58510,CC109,Custom E-commerce Platform Support,Service
78001017,2025-11-08,DKK,588776.97,79030.47,Debit,59210,CC105,Custom E-commerce Platform Support,Service
78001017,2025-04-27,DKK,62433.99,8380.4,Debit,56616,CC102,HR Benefits Administration,Service
78001017,2025-03-06,DKK,-701818.07,-94203.77,Credit,56616,CC107,IT Helpdesk and Support Contract,Service
78001017,2025-01-15,DKK,-1510130.84,-202702.13,Credit,56616,CC107,IT Helpdesk and Support Contract,Service
78001017,2025-09-18,DKK,122944.48,16502.61,Debit,58510,CC109,IT Helpdesk and Support Contract,Service
78001017,2025-01-28,DKK,3253527.95,436715.16,Debit,56616,CC107,IT Helpdesk and Support Contract,Service
78001017,2025-02-15,DKK,-1398317.38,-187693.61,Credit,56616,CC103,Janitorial Services,Service
78001017,2025-12-14,DKK,-775194.23,-104052.92,Credit,58510,CC102,Translation and Localization Services,Service
78001017,2025-07-07,DKK,-1594692.88,-214052.74,Credit,58510,CC102,Translation and Localization Services,Service
78001017,2025-06-02,DKK,-1942794.69,-260777.81,Credit,58510,CC102,Translation and Localization Services,Service
78001017,2025-02-17,DKK,1288313.16,172927.94,Debit,58510,CC102,Translation and Localization Services,Service
78001017,2025-07-13,DKK,-1000015.31,-134230.24,Credit,51645,CC102,Custom CRM Support and Maintenance,Service
78001017,2025-01-17,DKK,584124.93,78406.03,Debit,51493,CC104,Custom CRM Support and Maintenance,Service
78001017,2025-10-22,DKK,-6051.46,-812.28,Credit,59210,CC106,Travel Management Services,Service
78001017,2025-07-06,DKK,-81663.46,-10961.54,Credit,55399,CC106,Digital Content Production Services,Service
78001017,2025-03-11,DKK,1029363.84,138169.64,Debit,55399,CC106,Digital Content Production Services,Service
78001017,2025-09-27,DKK,109285.71,14669.22,Debit,51493,CC109,Corporate Training Programs,Service
78001017,2025-01-24,DKK,115960.41,15565.16,Debit,51493,CC109,Corporate Training Programs,Service
78001017,2025-09-04,DKK,-61648.11,-8274.91,Credit,51645,CC108,Recruitment Agency Fees,Service
78001017,2025-07-29,DKK,-558751.23,-75000.17,Credit,51493,CC103,Health and Safety Audits,Service
78001017,2025-06-21,DKK,66850.04,8973.16,Debit,59210,CC107,Health and Safety Audits,Service
78001017,2025-07-22,DKK,-2860.15,-383.91,Credit,58510,CC105,Office Security Services,Service
78001017,2025-06-15,DKK,1357627.67,182231.9,Debit,58510,CC105,Office Security Services,Service
78001017,2025-09-13,DKK,6388148.14,857469.55,Debit,56616,CC103,Office Security Services,Service
78001017,2025-07-05,DKK,5933929.07,796500.55,Debit,51493,CC108,Waste Management Contract,Service
78001017,2025-11-27,DKK,9627.51,1292.28,Debit,56629,CC100,Waste Management Contract,Service
78001017,2025-12-27,DKK,-1120374.06,-150385.78,Credit,56629,CC105,Document Shredding Services,Service
78001017,2025-07-17,DKK,-306.42,-41.13,Credit,59210,CC106,Document Shredding Services,Service
78001017,2025-02-19,DKK,221902.29,29785.54,Debit,59210,CC105,Document Shredding Services,Service
78001017,2025-01-09,DKK,732687.76,98347.35,Debit,56629,CC105,Document Shredding Services,Service
78001017,2025-01-21,DKK,-159637.44,-21427.84,Credit,56629,CC107,Accounting and Audit Services,Service
78001017,2025-12-08,DKK,1906333.67,255883.71,Debit,56629,CC107,Accounting and Audit Services,Service
78001017,2025-01-06,DKK,303777.28,40775.47,Debit,51493,CC100,Accounting and Audit Services,Service
78001017,2025-05-07,DKK,-898373.11,-120586.99,Credit,56616,CC107,Legal Document Review Fees,Service
